model,model_label,role,trait_set,trait_order,trait,raw_trait_value,row_trait_mean,centered_l2_norm,shape_value
qwen,Qwen 3 32B,architect,12,9,manipulative,-0.247138993334,-0.0572956712856,0.804444257889,-0.235993134622
qwen,Qwen 3 32B,architect,12,10,optimistic,-0.0545642156401,-0.0572956712856,0.804444257889,0.00339545670032
qwen,Qwen 3 32B,architect,12,11,pessimistic,-0.0299010080774,-0.0572956712856,0.804444257889,0.0340541472446
qwen,Qwen 3 32B,architect,12,12,traditional,-0.00794628302647,-0.0572956712856,0.804444257889,0.061345938858
qwen,Qwen 3 32B,archivist,12,1,adventurous,-0.134343290533,-0.0601247675708,0.826531724266,-0.0897951291921
qwen,Qwen 3 32B,archivist,12,2,altruistic,0.118396889132,-0.0601247675708,0.826531724266,0.215988874306
qwen,Qwen 3 32B,archivist,12,3,forgiving,-0.013407619471,-0.0601247675708,0.826531724266,0.0565219056066
qwen,Qwen 3 32B,archivist,12,4,grandiose,0.0285792381129,-0.0601247675708,0.826531724266,0.107320751375
qwen,Qwen 3 32B,archivist,12,5,impulsive,-0.578583852192,-0.0601247675708,0.826531724266,-0.627270641162
qwen,Qwen 3 32B,archivist,12,6,innovative,0.0237558441204,-0.0601247675708,0.826531724266,0.101485047977
qwen,Qwen 3 32B,archivist,12,7,introspective,0.448698548069,-0.0601247675708,0.826531724266,0.615612565981
qwen,Qwen 3 32B,archivist,12,8,judgmental,-0.298484192105,-0.0601247675708,0.826531724266,-0.288385088601
qwen,Qwen 3 32B,archivist,12,9,manipulative,-0.247629473977,-0.0601247675708,0.826531724266,-0.226857240807
qwen,Qwen 3 32B,archivist,12,10,optimistic,-0.0763129259775,-0.0601247675708,0.826531724266,-0.0195856467833
qwen,Qwen 3 32B,archivist,12,11,pessimistic,-0.0126745583107,-0.0601247675708,0.826531724266,0.057408817916
qwen,Qwen 3 32B,archivist,12,12,traditional,0.0205081822811,-0.0601247675708,0.826531724266,0.0975557833833
qwen,Qwen 3 32B,artisan,12,1,adventurous,-0.0550886961598,-0.0214390227118,0.787451031321,-0.0427324012663
qwen,Qwen 3 32B,artisan,12,2,altruistic,0.130679180909,-0.0214390227118,0.787451031321,0.193177985132
qwen,Qwen 3 32B,artisan,12,3,forgiving,0.0594823242307,-0.0214390227118,0.787451031321,0.102763656055
qwen,Qwen 3 32B,artisan,12,4,grandiose,0.0939013644748,-0.0214390227118,0.787451031321,0.146473091785
qwen,Qwen 3 32B,artisan,12,5,impulsive,-0.51011304528,-0.0214390227118,0.787451031321,-0.620577030357
qwen,Qwen 3 32B,artisan,12,6,innovative,0.0700026983753,-0.0214390227118,0.787451031321,0.116123692077
qwen,Qwen 3 32B,artisan,12,7,introspective,0.470437666202,-0.0214390227118,0.787451031321,0.62464416116
qwen,Qwen 3 32B,artisan,12,8,judgmental,-0.268076653179,-0.0214390227118,0.787451031321,-0.313210118036
qwen,Qwen 3 32B,artisan,12,9,manipulative,-0.179711279259,-0.0214390227118,0.787451031321,-0.20099314148
qwen,Qwen 3 32B,artisan,12,10,optimistic,-0.0211976535298,-0.0214390227118,0.787451031321,0.000306519608614
qwen,Qwen 3 32B,artisan,12,11,pessimistic,-0.0456699686379,-0.0214390227118,0.787451031321,-0.0307713685834
qwen,Qwen 3 32B,artisan,12,12,traditional,-0.00191421068703,-0.0214390227118,0.787451031321,0.0247949539059
qwen,Qwen 3 32B,ascetic,12,1,adventurous,-0.0474480985659,-0.00449867148072,0.781689064153,-0.0549443878068
qwen,Qwen 3 32B,ascetic,12,2,altruistic,0.118912410713,-0.00449867148072,0.781689064153,0.157877457743
qwen,Qwen 3 32B,ascetic,12,3,forgiving,0.0333074158011,-0.00449867148072,0.781689064153,0.0483646107072
qwen,Qwen 3 32B,ascetic,12,4,grandiose,0.198838904697,-0.00449867148072,0.781689064153,0.260125906198
qwen,Qwen 3 32B,ascetic,12,5,impulsive,-0.488544158781,-0.00449867148072,0.781689064153,-0.619230215054
qwen,Qwen 3 32B,ascetic,12,6,innovative,0.0811050911982,-0.00449867148072,0.781689064153,0.109511270663
qwen,Qwen 3 32B,ascetic,12,7,introspective,0.486520490475,-0.00449867148072,0.781689064153,0.628151504828
qwen,Qwen 3 32B,ascetic,12,8,judgmental,-0.20871490085,-0.00449867148072,0.781689064153,-0.261249950568
qwen,Qwen 3 32B,ascetic,12,9,manipulative,-0.144318498736,-0.00449867148072,0.781689064153,-0.178868854212
qwen,Qwen 3 32B,ascetic,12,10,optimistic,-0.0846997138148,-0.00449867148072,0.781689064153,-0.102599672954
qwen,Qwen 3 32B,ascetic,12,11,pessimistic,0.0195405291467,-0.00449867148072,0.781689064153,0.0307528936118
qwen,Qwen 3 32B,ascetic,12,12,traditional,-0.0184835290519,-0.00449867148072,0.781689064153,-0.0178905631568
qwen,Qwen 3 32B,assistant,12,1,adventurous,-0.134408375156,-0.0687277502246,0.795213264246,-0.0825949816036
qwen,Qwen 3 32B,assistant,12,2,altruistic,0.100206247951,-0.0687277502246,0.795213264246,0.212438607064
qwen,Qwen 3 32B,assistant,12,3,forgiving,0.000222549737603,-0.0687277502246,0.795213264246,0.0867066773937
qwen,Qwen 3 32B,assistant,12,4,grandiose,-0.0268531534926,-0.0687277502246,0.795213264246,0.0526583227604
qwen,Qwen 3 32B,assistant,12,5,impulsive,-0.563764445546,-0.0687277502246,0.795213264246,-0.622520671597
qwen,Qwen 3 32B,assistant,12,6,innovative,0.0168944498289,-0.0687277502246,0.795213264246,0.107671996813
qwen,Qwen 3 32B,assistant,12,7,introspective,0.418729485819,-0.0687277502246,0.795213264246,0.612989317407
qwen,Qwen 3 32B,assistant,12,8,judgmental,-0.306763022178,-0.0687277502246,0.795213264246,-0.299335137699
qwen,Qwen 3 32B,assistant,12,9,manipulative,-0.261433045489,-0.0687277502246,0.795213264246,-0.242331590692
qwen,Qwen 3 32B,assistant,12,10,optimistic,-0.0559810872802,-0.0687277502246,0.795213264246,0.0160292383408
qwen,Qwen 3 32B,assistant,12,11,pessimistic,-0.0294157638503,-0.0687277502246,0.795213264246,0.0494357779752
qwen,Qwen 3 32B,assistant,12,12,traditional,0.0178331569613,-0.0687277502246,0.795213264246,0.108852443838
qwen,Qwen 3 32B,auctioneer,12,1,adventurous,-0.00410566223562,-0.0138486688856,0.719104836996,0.0135487986574
qwen,Qwen 3 32B,auctioneer,12,2,altruistic,0.0483403188156,-0.0138486688856,0.719104836996,0.086481114438
qwen,Qwen 3 32B,auctioneer,12,3,forgiving,0.00552959718991,-0.0138486688856,0.719104836996,0.0269477621044
qwen,Qwen 3 32B,auctioneer,12,4,grandiose,0.109116738965,-0.0138486688856,0.719104836996,0.170997887268
qwen,Qwen 3 32B,auctioneer,12,5,impulsive,-0.466360314294,-0.0138486688856,0.719104836996,-0.629270757374
qwen,Qwen 3 32B,auctioneer,12,6,innovative,0.114576998211,-0.0138486688856,0.719104836996,0.178591021071
qwen,Qwen 3 32B,auctioneer,12,7,introspective,0.458419562488,-0.0138486688856,0.719104836996,0.656744617859
qwen,Qwen 3 32B,auctioneer,12,8,judgmental,-0.209769964318,-0.0138486688856,0.719104836996,-0.272451644534
qwen,Qwen 3 32B,auctioneer,12,9,manipulative,-0.130807978599,-0.0138486688856,0.719104836996,-0.162645700176
qwen,Qwen 3 32B,auctioneer,12,10,optimistic,-0.0384283629328,-0.0138486688856,0.719104836996,-0.0341809605257
qwen,Qwen 3 32B,auctioneer,12,11,pessimistic,-0.0126562074625,-0.0138486688856,0.719104836996,0.00165825810343
qwen,Qwen 3 32B,auctioneer,12,12,traditional,-0.0400387524558,-0.0138486688856,0.719104836996,-0.0364203968918
qwen,Qwen 3 32B,auditor,12,1,adventurous,-0.164643181938,-0.0798558928142,0.803854152464,-0.105475960862
qwen,Qwen 3 32B,auditor,12,2,altruistic,0.0640793328516,-0.0798558928142,0.803854152464,0.179056393781
qwen,Qwen 3 32B,auditor,12,3,forgiving,-0.0800480343319,-0.0798558928142,0.803854152464,-0.000239025346969
qwen,Qwen 3 32B,auditor,12,4,grandiose,0.00214100533183,-0.0798558928142,0.803854152464,0.102004695621
qwen,Qwen 3 32B,auditor,12,5,impulsive,-0.587667406556,-0.0798558928142,0.803854152464,-0.631720956078
qwen,Qwen 3 32B,auditor,12,6,innovative,0.00607852663489,-0.0798558928142,0.803854152464,0.106902998741
qwen,Qwen 3 32B,auditor,12,7,introspective,0.417539115168,-0.0798558928142,0.803854152464,0.618762752494
qwen,Qwen 3 32B,auditor,12,8,judgmental,-0.28552435815,-0.0798558928142,0.803854152464,-0.255852961268
qwen,Qwen 3 32B,auditor,12,9,manipulative,-0.265265650873,-0.0798558928142,0.803854152464,-0.23065099246
qwen,Qwen 3 32B,auditor,12,10,optimistic,-0.110963766411,-0.0798558928142,0.803854152464,-0.0386984050542
qwen,Qwen 3 32B,auditor,12,11,pessimistic,0.0163213781665,-0.0798558928142,0.803854152464,0.119645175292
qwen,Qwen 3 32B,auditor,12,12,traditional,0.0296823263369,-0.0798558928142,0.803854152464,0.13626628514
qwen,Qwen 3 32B,avatar,12,1,adventurous,-0.0203336324896,-4.07631851804e-06,0.805119313309,-0.0252503645547
qwen,Qwen 3 32B,avatar,12,2,altruistic,0.149501085685,-4.07631851804e-06,0.805119313309,0.185693175573
qwen,Qwen 3 32B,avatar,12,3,forgiving,0.079675259647,-4.07631851804e-06,0.805119313309,0.0989658733164
qwen,Qwen 3 32B,avatar,12,4,grandiose,0.193330076534,-4.07631851804e-06,0.805119313309,0.240131058411
qwen,Qwen 3 32B,avatar,12,5,impulsive,-0.496039256152,-4.07631851804e-06,0.805119313309,-0.616101454323
qwen,Qwen 3 32B,avatar,12,6,innovative,0.103022796503,-4.07631851804e-06,0.805119313309,0.127964726617
qwen,Qwen 3 32B,avatar,12,7,introspective,0.484794437,-4.07631851804e-06,0.805119313309,0.60214493095
qwen,Qwen 3 32B,avatar,12,8,judgmental,-0.250503754681,-4.07631851804e-06,0.805119313309,-0.311133609915
qwen,Qwen 3 32B,avatar,12,9,manipulative,-0.157322025962,-4.07631851804e-06,0.805119313309,-0.195397063569
qwen,Qwen 3 32B,avatar,12,10,optimistic,-0.0240713749194,-4.07631851804e-06,0.805119313309,-0.0298928347675
qwen,Qwen 3 32B,avatar,12,11,pessimistic,-0.0345140490723,-4.07631851804e-06,0.805119313309,-0.0428631783927
qwen,Qwen 3 32B,avatar,12,12,traditional,-0.0275884779153,-4.07631851804e-06,0.805119313309,-0.0342612593448
qwen,Qwen 3 32B,bard,12,1,adventurous,-0.00544929883814,0.00774859707004,0.766656793795,-0.017214868524
qwen,Qwen 3 32B,bard,12,2,altruistic,0.143348915981,0.00774859707004,0.766656793795,0.176872258889
qwen,Qwen 3 32B,bard,12,3,forgiving,0.0677007847072,0.00774859707004,0.766656793795,0.0781995126404
qwen,Qwen 3 32B,bard,12,4,grandiose,0.196833913552,0.00774859707004,0.766656793795,0.246636197595
qwen,Qwen 3 32B,bard,12,5,impulsive,-0.47145943195,0.00774859707004,0.766656793795,-0.625062000231
qwen,Qwen 3 32B,bard,12,6,innovative,0.0962952997573,0.00774859707004,0.766656793795,0.115497186491
qwen,Qwen 3 32B,bard,12,7,introspective,0.473891413784,0.00774859707004,0.766656793795,0.608020199503
qwen,Qwen 3 32B,bard,12,8,judgmental,-0.224923402572,0.00774859707004,0.766656793795,-0.303489125154
qwen,Qwen 3 32B,bard,12,9,manipulative,-0.128434487501,0.00774859707004,0.766656793795,-0.1776323978
qwen,Qwen 3 32B,bard,12,10,optimistic,-0.0336228568877,0.00774859707004,0.766656793795,-0.0539634609549
qwen,Qwen 3 32B,bard,12,11,pessimistic,-0.0134764613107,0.00774859707004,0.766656793795,-0.0276852152782
qwen,Qwen 3 32B,bard,12,12,traditional,-0.00772122388059,0.00774859707004,0.766656793795,-0.020178287176
qwen,Qwen 3 32B,bartender,12,1,adventurous,0.000956952595442,-0.0111124900385,0.704875603325,0.0171227980896
qwen,Qwen 3 32B,bartender,12,2,altruistic,0.0720269861856,-0.0111124900385,0.704875603325,0.117949147101
qwen,Qwen 3 32B,bartender,12,3,forgiving,0.0613692545318,-0.0111124900385,0.704875603325,0.102829129322
qwen,Qwen 3 32B,bartender,12,4,grandiose,0.0517880135574,-0.0111124900385,0.704875603325,0.0892363181521
qwen,Qwen 3 32B,bartender,12,5,impulsive,-0.440334616976,-0.0111124900385,0.704875603325,-0.608933157728
qwen,Qwen 3 32B,bartender,12,6,innovative,0.10378288628,-0.0111124900385,0.704875603325,0.163000926372
qwen,Qwen 3 32B,bartender,12,7,introspective,0.460292996685,-0.0111124900385,0.704875603325,0.668778270237
qwen,Qwen 3 32B,bartender,12,8,judgmental,-0.224349887114,-0.0111124900385,0.704875603325,-0.302517772029
qwen,Qwen 3 32B,bartender,12,9,manipulative,-0.127566614641,-0.0111124900385,0.704875603325,-0.165212307042
qwen,Qwen 3 32B,bartender,12,10,optimistic,-0.00773643079796,-0.0111124900385,0.704875603325,0.00478958162924
qwen,Qwen 3 32B,bartender,12,11,pessimistic,-0.0412201601405,-0.0111124900385,0.704875603325,-0.042713451792
qwen,Qwen 3 32B,bartender,12,12,traditional,-0.0423592606284,-0.0111124900385,0.704875603325,-0.0443294823121
qwen,Qwen 3 32B,biologist,12,1,adventurous,-0.126456431987,-0.0612937493239,0.819804304399,-0.079485655678
qwen,Qwen 3 32B,biologist,12,2,altruistic,0.0960233436684,-0.0612937493239,0.819804304399,0.191895909973
qwen,Qwen 3 32B,biologist,12,3,forgiving,-0.0196004555633,-0.0612937493239,0.819804304399,0.0508576175277
qwen,Qwen 3 32B,biologist,12,4,grandiose,0.0204247341955,-0.0612937493239,0.819804304399,0.0996804762807
qwen,Qwen 3 32B,biologist,12,5,impulsive,-0.575361318195,-0.0612937493239,0.819804304399,-0.627061319528
qwen,Qwen 3 32B,biologist,12,6,innovative,0.0422410034684,-0.0612937493239,0.819804304399,0.126292033644
qwen,Qwen 3 32B,biologist,12,7,introspective,0.452739539656,-0.0612937493239,0.819804304399,0.627019504803
qwen,Qwen 3 32B,biologist,12,8,judgmental,-0.292085632611,-0.0612937493239,0.819804304399,-0.281520702013
qwen,Qwen 3 32B,biologist,12,9,manipulative,-0.246568381775,-0.0612937493239,0.819804304399,-0.225998609005
qwen,Qwen 3 32B,biologist,12,10,optimistic,-0.0850847208019,-0.0612937493239,0.819804304399,-0.0290203056392
qwen,Qwen 3 32B,biologist,12,11,pessimistic,-0.000703881836644,-0.0612937493239,0.819804304399,0.0739077206135
qwen,Qwen 3 32B,biologist,12,12,traditional,-0.00109279010507,-0.0612937493239,0.819804304399,0.0734333290223
qwen,Qwen 3 32B,blogger,12,1,adventurous,-0.0337981337439,-0.0242085289057,0.756402921585,-0.0126779056036
qwen,Qwen 3 32B,blogger,12,2,altruistic,0.0988429302354,-0.0242085289057,0.756402921585,0.162679777708
qwen,Qwen 3 32B,blogger,12,3,forgiving,0.0576047760917,-0.0242085289057,0.756402921585,0.108161011364
qwen,Qwen 3 32B,blogger,12,4,grandiose,0.0312235469837,-0.0242085289057,0.756402921585,0.0732837940039
qwen,Qwen 3 32B,blogger,12,5,impulsive,-0.487427689776,-0.0242085289057,0.756402921585,-0.612397371364
qwen,Qwen 3 32B,blogger,12,6,innovative,0.0884146661865,-0.0242085289057,0.756402921585,0.148893125447
qwen,Qwen 3 32B,blogger,12,7,introspective,0.474525181103,-0.0242085289057,0.756402921585,0.659349264496
qwen,Qwen 3 32B,blogger,12,8,judgmental,-0.248251295135,-0.0242085289057,0.756402921585,-0.296195003795
qwen,Qwen 3 32B,blogger,12,9,manipulative,-0.167403956596,-0.0242085289057,0.756402921585,-0.189311045217
qwen,Qwen 3 32B,blogger,12,10,optimistic,-0.0273854333654,-0.0242085289057,0.756402921585,-0.00420001611443
qwen,Qwen 3 32B,blogger,12,11,pessimistic,-0.0339500042356,-0.0242085289057,0.756402921585,-0.0128786854887
qwen,Qwen 3 32B,blogger,12,12,traditional,-0.0428969346181,-0.0242085289057,0.756402921585,-0.0247069454375
qwen,Qwen 3 32B,bohemian,12,1,adventurous,0.0601554163011,0.0161672946206,0.766402216542,0.0573956086388
qwen,Qwen 3 32B,bohemian,12,2,altruistic,0.110104221486,0.0161672946206,0.766402216542,0.122568704575
qwen,Qwen 3 32B,bohemian,12,3,forgiving,0.0837433535526,0.0161672946206,0.766402216542,0.0881730995467
qwen,Qwen 3 32B,bohemian,12,4,grandiose,0.167035994226,0.0161672946206,0.766402216542,0.196853161889
qwen,Qwen 3 32B,bohemian,12,5,impulsive,-0.43680364446,0.0161672946206,0.766402216542,-0.591035528479
qwen,Qwen 3 32B,bohemian,12,6,innovative,0.167334718024,0.0161672946206,0.766402216542,0.197242936073
qwen,Qwen 3 32B,bohemian,12,7,introspective,0.50626200776,0.0161672946206,0.766402216542,0.639474550779
qwen,Qwen 3 32B,bohemian,12,8,judgmental,-0.196991849683,0.0161672946206,0.766402216542,-0.278129603102
qwen,Qwen 3 32B,bohemian,12,9,manipulative,-0.115985644856,0.0161672946206,0.766402216542,-0.172432877442
qwen,Qwen 3 32B,bohemian,12,10,optimistic,-0.025093378592,0.0161672946206,0.766402216542,-0.0538368396151
qwen,Qwen 3 32B,bohemian,12,11,pessimistic,-0.0183871201775,0.0161672946206,0.766402216542,-0.0450865277427
qwen,Qwen 3 32B,bohemian,12,12,traditional,-0.107366538134,0.0161672946206,0.766402216542,-0.161186685122
qwen,Qwen 3 32B,builder,12,1,adventurous,-0.0819719887542,-0.0453639989173,0.769864009082,-0.0475512420441
qwen,Qwen 3 32B,builder,12,2,altruistic,0.090438190795,-0.0453639989173,0.769864009082,0.176397634011
qwen,Qwen 3 32B,builder,12,3,forgiving,0.00186681969729,-0.0453639989173,0.769864009082,0.0613495605164
qwen,Qwen 3 32B,builder,12,4,grandiose,0.0376491256661,-0.0453639989173,0.769864009082,0.107828296432
qwen,Qwen 3 32B,builder,12,5,impulsive,-0.528865471718,-0.0453639989173,0.769864009082,-0.628034908889
qwen,Qwen 3 32B,builder,12,6,innovative,0.060010736938,-0.0453639989173,0.769864009082,0.136874479924
qwen,Qwen 3 32B,builder,12,7,introspective,0.442172041837,-0.0453639989173,0.769864009082,0.633275533085
qwen,Qwen 3 32B,builder,12,8,judgmental,-0.270054825766,-0.0453639989173,0.769864009082,-0.291857814105
qwen,Qwen 3 32B,builder,12,9,manipulative,-0.215449050101,-0.0453639989173,0.769864009082,-0.220928695429
qwen,Qwen 3 32B,builder,12,10,optimistic,-0.0425990219965,-0.0453639989173,0.769864009082,0.00359151342073
qwen,Qwen 3 32B,builder,12,11,pessimistic,-0.0325965709277,-0.0453639989173,0.769864009082,0.0165840042384
qwen,Qwen 3 32B,builder,12,12,traditional,-0.00496797267729,-0.0453639989173,0.769864009082,0.0524716388394
qwen,Qwen 3 32B,caregiver,12,1,adventurous,-0.109996350969,-0.0391650663761,0.811231199958,-0.0873133141291
qwen,Qwen 3 32B,caregiver,12,2,altruistic,0.177591862348,-0.0391650663761,0.811231199958,0.267195010171
qwen,Qwen 3 32B,caregiver,12,3,forgiving,0.141631847804,-0.0391650663761,0.811231199958,0.222867308591
qwen,Qwen 3 32B,caregiver,12,4,grandiose,-0.0271488996026,-0.0391650663761,0.811231199958,0.0148122591613
qwen,Qwen 3 32B,caregiver,12,5,impulsive,-0.507213055944,-0.0391650663761,0.811231199958,-0.57696004492
qwen,Qwen 3 32B,caregiver,12,6,innovative,0.00476174126218,-0.0391650663761,0.811231199958,0.0541483212684
qwen,Qwen 3 32B,caregiver,12,7,introspective,0.427829314812,-0.0391650663761,0.811231199958,0.575661267974
qwen,Qwen 3 32B,caregiver,12,8,judgmental,-0.334974652238,-0.0391650663761,0.811231199958,-0.364642762602
qwen,Qwen 3 32B,caregiver,12,9,manipulative,-0.207422120225,-0.0391650663761,0.811231199958,-0.207409495416
qwen,Qwen 3 32B,caregiver,12,10,optimistic,0.0471555728619,-0.0391650663761,0.811231199958,0.106406951856
qwen,Qwen 3 32B,caregiver,12,11,pessimistic,-0.114951940154,-0.0391650663761,0.811231199958,-0.0934220402051
qwen,Qwen 3 32B,caregiver,12,12,traditional,0.0327558835326,-0.0391650663761,0.811231199958,0.08865653825
qwen,Qwen 3 32B,cartographer,12,1,adventurous,-0.10299598367,-0.0535209950269,0.809490922155,-0.0611186454214
qwen,Qwen 3 32B,cartographer,12,2,altruistic,0.0969049822027,-0.0535209950269,0.809490922155,0.185827874177
qwen,Qwen 3 32B,cartographer,12,3,forgiving,-0.0108161310969,-0.0535209950269,0.809490922155,0.0527552104182
qwen,Qwen 3 32B,cartographer,12,4,grandiose,0.0432186924196,-0.0535209950269,0.809490922155,0.119506821879
qwen,Qwen 3 32B,cartographer,12,5,impulsive,-0.562230880216,-0.0535209950269,0.809490922155,-0.628431859167
qwen,Qwen 3 32B,cartographer,12,6,innovative,0.0522980596718,-0.0535209950269,0.809490922155,0.1307229665
qwen,Qwen 3 32B,cartographer,12,7,introspective,0.451655728596,-0.0535209950269,0.809490922155,0.624067188151
qwen,Qwen 3 32B,cartographer,12,8,judgmental,-0.289950574371,-0.0535209950269,0.809490922155,-0.292071934192
qwen,Qwen 3 32B,cartographer,12,9,manipulative,-0.236253216891,-0.0535209950269,0.809490922155,-0.225737209477
qwen,Qwen 3 32B,cartographer,12,10,optimistic,-0.0690446213439,-0.0535209950269,0.809490922155,-0.0191770233515
qwen,Qwen 3 32B,cartographer,12,11,pessimistic,-0.0133167694288,-0.0535209950269,0.809490922155,0.0496660610981
qwen,Qwen 3 32B,cartographer,12,12,traditional,-0.00172122619443,-0.0535209950269,0.809490922155,0.0639905493869
qwen,Qwen 3 32B,caveman,12,1,adventurous,0.00178998374599,-0.00160235610271,0.630427898624,0.00538101162101
qwen,Qwen 3 32B,caveman,12,2,altruistic,0.0853338849933,-0.00160235610271,0.630427898624,0.137900370979
qwen,Qwen 3 32B,caveman,12,3,forgiving,0.0457395454004,-0.00160235610271,0.630427898624,0.0750948706529
qwen,Qwen 3 32B,caveman,12,4,grandiose,0.105347667762,-0.00160235610271,0.630427898624,0.169646717885
qwen,Qwen 3 32B,caveman,12,5,impulsive,-0.378585996885,-0.00160235610271,0.630427898624,-0.5979805805
