model_a,model_b,K_a,K_b,profile_a,profile_b,size_a,size_b,intersection_count,union_count,jaccard,overlap_coefficient,p_b_given_a,p_a_given_b,expected_overlap,enrichment_ratio,hypergeom_p,hypergeom_q,strong_edge
qwen,gemma,8,7,Q08_F,G07_G,3,49,0,52,0.0,0.0,0.0,0.0,0.5345454545454545,0.0,1.0,1.0,False
qwen,gemma,8,7,Q08_G,G07_A,28,98,0,126,0.0,0.0,0.0,0.0,9.978181818181818,0.0,1.0,1.0,False
qwen,gemma,8,7,Q08_G,G07_B,28,4,0,32,0.0,0.0,0.0,0.0,0.4072727272727273,0.0,1.0,1.0,False
qwen,gemma,8,7,Q08_G,G07_C,28,54,21,61,0.3442622950819672,0.75,0.75,0.3888888888888889,5.498181818181818,3.8194444444444446,1.6039028632925296e-11,2.2454640086095414e-10,True
qwen,gemma,8,7,Q08_G,G07_D,28,26,1,53,0.018867924528301886,0.038461538461538464,0.03571428571428571,0.038461538461538464,2.6472727272727274,0.37774725274725274,0.946889087331384,1.0,False
qwen,gemma,8,7,Q08_G,G07_E,28,23,0,51,0.0,0.0,0.0,0.0,2.341818181818182,0.0,1.0,1.0,False
qwen,gemma,8,7,Q08_G,G07_F,28,21,0,49,0.0,0.0,0.0,0.0,2.138181818181818,0.0,1.0,1.0,False
qwen,gemma,8,7,Q08_G,G07_G,28,49,6,71,0.08450704225352113,0.21428571428571427,0.21428571428571427,0.12244897959183673,4.989090909090909,1.2026239067055393,0.37922927370110554,1.0,False
qwen,gemma,8,7,Q08_H,G07_A,50,98,26,122,0.21311475409836064,0.52,0.52,0.2653061224489796,17.818181818181817,1.459183673469388,0.006710263546746635,0.03757747586178116,False
qwen,gemma,8,7,Q08_H,G07_B,50,4,0,54,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,1.0,1.0,False
qwen,gemma,8,7,Q08_H,G07_C,50,54,20,84,0.23809523809523808,0.4,0.4,0.37037037037037035,9.818181818181818,2.037037037037037,0.00016602810072590817,0.0011621967050813571,False
qwen,gemma,8,7,Q08_H,G07_D,50,26,0,76,0.0,0.0,0.0,0.0,4.7272727272727275,0.0,1.0,1.0,False
qwen,gemma,8,7,Q08_H,G07_E,50,23,3,70,0.04285714285714286,0.13043478260869565,0.06,0.13043478260869565,4.181818181818182,0.7173913043478262,0.8277760580784949,1.0,False
qwen,gemma,8,7,Q08_H,G07_F,50,21,1,70,0.014285714285714285,0.047619047619047616,0.02,0.047619047619047616,3.8181818181818183,0.2619047619047619,0.9876460270044273,1.0,False
qwen,gemma,8,7,Q08_H,G07_G,50,49,0,99,0.0,0.0,0.0,0.0,8.909090909090908,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_A,G08_A,31,10,1,40,0.025,0.1,0.03225806451612903,0.1,1.1272727272727272,0.8870967741935485,0.7039841370886661,1.0,False
qwen,gemma,8,8,Q08_A,G08_B,31,4,1,34,0.029411764705882353,0.25,0.03225806451612903,0.25,0.4509090909090909,2.217741935483871,0.38196410287865856,1.0,False
qwen,gemma,8,8,Q08_A,G08_C,31,32,1,62,0.016129032258064516,0.03225806451612903,0.03225806451612903,0.03125,3.6072727272727274,0.2772177419354839,0.9830407162930892,1.0,False
qwen,gemma,8,8,Q08_A,G08_D,31,109,0,140,0.0,0.0,0.0,0.0,12.287272727272727,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_A,G08_E,31,17,14,34,0.4117647058823529,0.8235294117647058,0.45161290322580644,0.8235294117647058,1.9163636363636363,7.30550284629981,1.2880544717733862e-12,2.060887154837418e-11,True
qwen,gemma,8,8,Q08_A,G08_F,31,23,13,41,0.3170731707317073,0.5652173913043478,0.41935483870967744,0.5652173913043478,2.5927272727272728,5.014025245441795,1.951097465166038e-08,2.0811706295104406e-07,True
qwen,gemma,8,8,Q08_A,G08_G,31,35,1,65,0.015384615384615385,0.03225806451612903,0.03225806451612903,0.02857142857142857,3.9454545454545453,0.2534562211981567,0.988758961526403,1.0,False
qwen,gemma,8,8,Q08_A,G08_H,31,45,0,76,0.0,0.0,0.0,0.0,5.072727272727272,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_B,G08_A,48,10,0,58,0.0,0.0,0.0,0.0,1.7454545454545454,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_B,G08_B,48,4,1,51,0.0196078431372549,0.25,0.020833333333333332,0.25,0.6981818181818182,1.4322916666666665,0.5378850432521536,1.0,False
qwen,gemma,8,8,Q08_B,G08_C,48,32,23,57,0.40350877192982454,0.71875,0.4791666666666667,0.71875,5.585454545454546,4.117838541666666,1.8235367735533136e-13,4.8583066930779214e-12,True
qwen,gemma,8,8,Q08_B,G08_D,48,109,0,157,0.0,0.0,0.0,0.0,19.025454545454547,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_B,G08_E,48,17,0,65,0.0,0.0,0.0,0.0,2.9672727272727273,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_B,G08_F,48,23,0,71,0.0,0.0,0.0,0.0,4.014545454545455,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_B,G08_G,48,35,24,59,0.4067796610169492,0.6857142857142857,0.5,0.6857142857142857,6.109090909090909,3.9285714285714284,2.2773312623802757e-13,4.8583066930779214e-12,True
qwen,gemma,8,8,Q08_B,G08_H,48,45,0,93,0.0,0.0,0.0,0.0,7.8545454545454545,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_C,G08_A,36,10,5,41,0.12195121951219512,0.5,0.1388888888888889,0.5,1.309090909090909,3.8194444444444446,0.00454719655894677,0.024395658933323277,False
qwen,gemma,8,8,Q08_C,G08_B,36,4,0,40,0.0,0.0,0.0,0.0,0.5236363636363637,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_C,G08_C,36,32,0,68,0.0,0.0,0.0,0.0,4.189090909090909,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_C,G08_D,36,109,0,145,0.0,0.0,0.0,0.0,14.26909090909091,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_C,G08_E,36,17,0,53,0.0,0.0,0.0,0.0,2.2254545454545456,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_C,G08_F,36,23,8,51,0.1568627450980392,0.34782608695652173,0.2222222222222222,0.34782608695652173,3.0109090909090908,2.6570048309178746,0.004574186049998114,0.024395658933323277,False
qwen,gemma,8,8,Q08_C,G08_G,36,35,1,70,0.014285714285714285,0.02857142857142857,0.027777777777777776,0.02857142857142857,4.581818181818182,0.21825396825396826,0.9948528392481719,1.0,False
qwen,gemma,8,8,Q08_C,G08_H,36,45,22,59,0.3728813559322034,0.6111111111111112,0.6111111111111112,0.4888888888888889,5.890909090909091,3.734567901234568,2.4377678881483654e-11,3.120342896829908e-10,True
qwen,gemma,8,8,Q08_D,G08_A,2,10,0,12,0.0,0.0,0.0,0.0,0.07272727272727272,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_D,G08_B,2,4,2,4,0.5,1.0,1.0,0.5,0.02909090909090909,68.75,0.000159256801592568,0.001132492811324928,True
qwen,gemma,8,8,Q08_D,G08_C,2,32,0,34,0.0,0.0,0.0,0.0,0.23272727272727273,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_D,G08_D,2,109,0,111,0.0,0.0,0.0,0.0,0.7927272727272727,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_D,G08_E,2,17,0,19,0.0,0.0,0.0,0.0,0.12363636363636364,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_D,G08_F,2,23,0,25,0.0,0.0,0.0,0.0,0.16727272727272727,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_D,G08_G,2,35,0,37,0.0,0.0,0.0,0.0,0.2545454545454545,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_D,G08_H,2,45,0,47,0.0,0.0,0.0,0.0,0.32727272727272727,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_E,G08_A,77,10,0,87,0.0,0.0,0.0,0.0,2.8,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_E,G08_B,77,4,0,81,0.0,0.0,0.0,0.0,1.12,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_E,G08_C,77,32,0,109,0.0,0.0,0.0,0.0,8.96,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_E,G08_D,77,109,76,110,0.6909090909090909,0.987012987012987,0.987012987012987,0.6972477064220184,30.52,2.490170380078637,4.179913417234141e-40,2.6751445870298505e-38,True
qwen,gemma,8,8,Q08_E,G08_E,77,17,0,94,0.0,0.0,0.0,0.0,4.76,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_E,G08_F,77,23,0,100,0.0,0.0,0.0,0.0,6.44,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_E,G08_G,77,35,0,112,0.0,0.0,0.0,0.0,9.8,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_E,G08_H,77,45,1,121,0.008264462809917356,0.022222222222222223,0.012987012987012988,0.022222222222222223,12.6,0.07936507936507936,0.9999999241445695,1.0,False
qwen,gemma,8,8,Q08_F,G08_A,3,10,3,10,0.3,1.0,1.0,0.3,0.10909090909090909,27.5,3.500149485550947e-05,0.00028001195884407574,True
qwen,gemma,8,8,Q08_F,G08_B,3,4,0,7,0.0,0.0,0.0,0.0,0.04363636363636364,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_F,G08_C,3,32,0,35,0.0,0.0,0.0,0.0,0.3490909090909091,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_F,G08_D,3,109,0,112,0.0,0.0,0.0,0.0,1.1890909090909092,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_F,G08_E,3,17,0,20,0.0,0.0,0.0,0.0,0.18545454545454546,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_F,G08_F,3,23,0,26,0.0,0.0,0.0,0.0,0.2509090909090909,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_F,G08_G,3,35,0,38,0.0,0.0,0.0,0.0,0.38181818181818183,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_F,G08_H,3,45,0,48,0.0,0.0,0.0,0.0,0.4909090909090909,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_G,G08_A,28,10,0,38,0.0,0.0,0.0,0.0,1.018181818181818,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_G,G08_B,28,4,0,32,0.0,0.0,0.0,0.0,0.4072727272727273,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_G,G08_C,28,32,8,52,0.15384615384615385,0.2857142857142857,0.2857142857142857,0.25,3.2581818181818183,2.455357142857143,0.008150322631851418,0.04012466526449929,False
qwen,gemma,8,8,Q08_G,G08_D,28,109,0,137,0.0,0.0,0.0,0.0,11.098181818181818,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_G,G08_E,28,17,3,42,0.07142857142857142,0.17647058823529413,0.10714285714285714,0.17647058823529413,1.730909090909091,1.7331932773109244,0.24331455585691977,0.9732582234276791,False
qwen,gemma,8,8,Q08_G,G08_F,28,23,0,51,0.0,0.0,0.0,0.0,2.341818181818182,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_G,G08_G,28,35,9,54,0.16666666666666666,0.32142857142857145,0.32142857142857145,0.2571428571428571,3.5636363636363635,2.5255102040816326,0.0037561789879755596,0.024039545523043583,False
qwen,gemma,8,8,Q08_G,G08_H,28,45,8,65,0.12307692307692308,0.2857142857142857,0.2857142857142857,0.17777777777777778,4.581818181818182,1.746031746031746,0.06398561251251521,0.27300528005339825,False
qwen,gemma,8,8,Q08_H,G08_A,50,10,1,59,0.01694915254237288,0.1,0.02,0.1,1.8181818181818181,0.55,0.8704940902328367,1.0,False
qwen,gemma,8,8,Q08_H,G08_B,50,4,0,54,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_H,G08_C,50,32,0,82,0.0,0.0,0.0,0.0,5.818181818181818,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_H,G08_D,50,109,33,126,0.2619047619047619,0.66,0.66,0.30275229357798167,19.818181818181817,1.6651376146788992,2.9445256784393404e-05,0.000269213776314454,True
qwen,gemma,8,8,Q08_H,G08_E,50,17,0,67,0.0,0.0,0.0,0.0,3.090909090909091,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_H,G08_F,50,23,2,71,0.028169014084507043,0.08695652173913043,0.04,0.08695652173913043,4.181818181818182,0.4782608695652174,0.9469383960279167,1.0,False
qwen,gemma,8,8,Q08_H,G08_G,50,35,0,85,0.0,0.0,0.0,0.0,6.363636363636363,0.0,1.0,1.0,False
qwen,gemma,8,8,Q08_H,G08_H,50,45,14,81,0.1728395061728395,0.3111111111111111,0.28,0.3111111111111111,8.181818181818182,1.7111111111111112,0.01548237137662119,0.07077655486455402,False
qwen,gemma,8,9,Q08_A,G09_A,31,3,1,33,0.030303030303030304,0.3333333333333333,0.03225806451612903,0.3333333333333333,0.3381818181818182,2.956989247311828,0.30246570947300877,1.0,False
qwen,gemma,8,9,Q08_A,G09_B,31,16,13,34,0.38235294117647056,0.8125,0.41935483870967744,0.8125,1.8036363636363637,7.20766129032258,1.5291954095819096e-11,2.752551737247437e-10,True
qwen,gemma,8,9,Q08_A,G09_C,31,41,2,70,0.02857142857142857,0.06451612903225806,0.06451612903225806,0.04878048780487805,4.621818181818182,0.4327301337529504,0.9648856048907054,1.0,False
qwen,gemma,8,9,Q08_A,G09_D,31,1,0,32,0.0,0.0,0.0,0.0,0.11272727272727273,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_A,G09_E,31,106,1,136,0.007352941176470588,0.03225806451612903,0.03225806451612903,0.009433962264150943,11.94909090909091,0.08368837492391966,0.9999999140656157,1.0,False
qwen,gemma,8,9,Q08_A,G09_F,31,48,1,78,0.01282051282051282,0.03225806451612903,0.03225806451612903,0.020833333333333332,5.410909090909091,0.18481182795698925,0.9982290292701306,1.0,False
qwen,gemma,8,9,Q08_A,G09_G,31,22,0,53,0.0,0.0,0.0,0.0,2.48,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_A,G09_H,31,19,13,37,0.35135135135135137,0.6842105263157895,0.41935483870967744,0.6842105263157895,2.1418181818181816,6.0696095076400685,6.063471868594596e-10,8.731399490776219e-09,True
qwen,gemma,8,9,Q08_A,G09_I,31,19,0,50,0.0,0.0,0.0,0.0,2.1418181818181816,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_B,G09_A,48,3,0,51,0.0,0.0,0.0,0.0,0.5236363636363637,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_B,G09_B,48,16,1,63,0.015873015873015872,0.0625,0.020833333333333332,0.0625,2.792727272727273,0.35807291666666663,0.9578040387181262,1.0,False
qwen,gemma,8,9,Q08_B,G09_C,48,41,31,58,0.5344827586206896,0.7560975609756098,0.6458333333333334,0.7560975609756098,7.156363636363636,4.331808943089431,2.6739085777520913e-20,9.626070879907528e-19,True
qwen,gemma,8,9,Q08_B,G09_D,48,1,1,48,0.020833333333333332,1.0,0.020833333333333332,1.0,0.17454545454545456,5.729166666666666,0.17454545454545453,0.8378181818181818,False
qwen,gemma,8,9,Q08_B,G09_E,48,106,0,154,0.0,0.0,0.0,0.0,18.50181818181818,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_B,G09_F,48,48,0,96,0.0,0.0,0.0,0.0,8.378181818181819,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_B,G09_G,48,22,15,55,0.2727272727272727,0.6818181818181818,0.3125,0.6818181818181818,3.84,3.90625,3.775281044174336e-08,4.530337253009203e-07,True
qwen,gemma,8,9,Q08_B,G09_H,48,19,0,67,0.0,0.0,0.0,0.0,3.3163636363636364,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_B,G09_I,48,19,0,67,0.0,0.0,0.0,0.0,3.3163636363636364,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_C,G09_A,36,3,0,39,0.0,0.0,0.0,0.0,0.3927272727272727,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_C,G09_B,36,16,2,50,0.04,0.125,0.05555555555555555,0.125,2.0945454545454547,0.954861111111111,0.6467100782417088,1.0,False
qwen,gemma,8,9,Q08_C,G09_C,36,41,0,77,0.0,0.0,0.0,0.0,5.367272727272727,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_C,G09_D,36,1,0,37,0.0,0.0,0.0,0.0,0.13090909090909092,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_C,G09_E,36,106,0,142,0.0,0.0,0.0,0.0,13.876363636363637,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_C,G09_F,36,48,15,69,0.21739130434782608,0.4166666666666667,0.4166666666666667,0.3125,6.283636363636363,2.387152777777778,0.00019322179534009737,0.001545774362720779,False
qwen,gemma,8,9,Q08_C,G09_G,36,22,0,58,0.0,0.0,0.0,0.0,2.88,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_C,G09_H,36,19,4,51,0.0784313725490196,0.21052631578947367,0.1111111111111111,0.21052631578947367,2.4872727272727273,1.608187134502924,0.2260468619520674,1.0,False
qwen,gemma,8,9,Q08_C,G09_I,36,19,15,40,0.375,0.7894736842105263,0.4166666666666667,0.7894736842105263,2.4872727272727273,6.030701754385965,7.79662026024133e-12,1.8711888624579195e-10,True
qwen,gemma,8,9,Q08_D,G09_A,2,3,2,3,0.6666666666666666,1.0,1.0,0.6666666666666666,0.02181818181818182,91.66666666666666,7.9628400796284e-05,0.0008190349796189211,True
qwen,gemma,8,9,Q08_D,G09_B,2,16,0,18,0.0,0.0,0.0,0.0,0.11636363636363636,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_D,G09_C,2,41,0,43,0.0,0.0,0.0,0.0,0.29818181818181816,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_D,G09_D,2,1,0,3,0.0,0.0,0.0,0.0,0.007272727272727273,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_D,G09_E,2,106,0,108,0.0,0.0,0.0,0.0,0.7709090909090909,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_D,G09_F,2,48,0,50,0.0,0.0,0.0,0.0,0.3490909090909091,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_D,G09_G,2,22,0,24,0.0,0.0,0.0,0.0,0.16,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_D,G09_H,2,19,0,21,0.0,0.0,0.0,0.0,0.13818181818181818,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_D,G09_I,2,19,0,21,0.0,0.0,0.0,0.0,0.13818181818181818,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_E,G09_A,77,3,0,80,0.0,0.0,0.0,0.0,0.84,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_E,G09_B,77,16,0,93,0.0,0.0,0.0,0.0,4.48,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_E,G09_C,77,41,0,118,0.0,0.0,0.0,0.0,11.48,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_E,G09_D,77,1,0,78,0.0,0.0,0.0,0.0,0.28,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_E,G09_E,77,106,75,108,0.6944444444444444,0.974025974025974,0.974025974025974,0.7075471698113207,29.68,2.526954177897574,2.2827454784650673e-39,1.6435767444948483e-37,True
qwen,gemma,8,9,Q08_E,G09_F,77,48,2,123,0.016260162601626018,0.041666666666666664,0.025974025974025976,0.041666666666666664,13.44,0.1488095238095238,0.9999994348734427,1.0,False
qwen,gemma,8,9,Q08_E,G09_G,77,22,0,99,0.0,0.0,0.0,0.0,6.16,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_E,G09_H,77,19,0,96,0.0,0.0,0.0,0.0,5.32,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_E,G09_I,77,19,0,96,0.0,0.0,0.0,0.0,5.32,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_F,G09_A,3,3,0,6,0.0,0.0,0.0,0.0,0.03272727272727273,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_F,G09_B,3,16,0,19,0.0,0.0,0.0,0.0,0.17454545454545456,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_F,G09_C,3,41,0,44,0.0,0.0,0.0,0.0,0.44727272727272727,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_F,G09_D,3,1,0,4,0.0,0.0,0.0,0.0,0.01090909090909091,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_F,G09_E,3,106,0,109,0.0,0.0,0.0,0.0,1.1563636363636363,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_F,G09_F,3,48,0,51,0.0,0.0,0.0,0.0,0.5236363636363637,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_F,G09_G,3,22,0,25,0.0,0.0,0.0,0.0,0.24,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_F,G09_H,3,19,0,22,0.0,0.0,0.0,0.0,0.20727272727272728,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_F,G09_I,3,19,3,19,0.15789473684210525,1.0,1.0,0.15789473684210525,0.20727272727272728,14.473684210526315,0.00028263707095823877,0.0020349869108993194,True
qwen,gemma,8,9,Q08_G,G09_A,28,3,0,31,0.0,0.0,0.0,0.0,0.3054545454545455,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_G,G09_B,28,16,0,44,0.0,0.0,0.0,0.0,1.6290909090909091,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_G,G09_C,28,41,8,61,0.13114754098360656,0.2857142857142857,0.2857142857142857,0.1951219512195122,4.174545454545455,1.9163763066202089,0.038199495610140514,0.19645454885215122,False
qwen,gemma,8,9,Q08_G,G09_D,28,1,0,29,0.0,0.0,0.0,0.0,0.10181818181818182,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_G,G09_E,28,106,0,134,0.0,0.0,0.0,0.0,10.792727272727273,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_G,G09_F,28,48,13,63,0.20634920634920634,0.4642857142857143,0.4642857142857143,0.2708333333333333,4.887272727272728,2.6599702380952377,0.000153458856282194,0.001381129706539746,False
qwen,gemma,8,9,Q08_G,G09_G,28,22,7,43,0.16279069767441862,0.3181818181818182,0.25,0.3181818181818182,2.24,3.1249999999999996,0.0031343445182516446,0.017359446562624493,False
qwen,gemma,8,9,Q08_G,G09_H,28,19,0,47,0.0,0.0,0.0,0.0,1.9345454545454546,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_G,G09_I,28,19,0,47,0.0,0.0,0.0,0.0,1.9345454545454546,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_H,G09_A,50,3,0,53,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_H,G09_B,50,16,0,66,0.0,0.0,0.0,0.0,2.909090909090909,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_H,G09_C,50,41,0,91,0.0,0.0,0.0,0.0,7.454545454545454,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_H,G09_D,50,1,0,51,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_H,G09_E,50,106,30,126,0.23809523809523808,0.6,0.6,0.2830188679245283,19.272727272727273,1.5566037735849056,0.0005831478814452534,0.003816967951278022,False
qwen,gemma,8,9,Q08_H,G09_F,50,48,17,81,0.20987654320987653,0.3541666666666667,0.34,0.3541666666666667,8.727272727272727,1.9479166666666667,0.0012503421715063445,0.007502053029038068,False
qwen,gemma,8,9,Q08_H,G09_G,50,22,0,72,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,False
qwen,gemma,8,9,Q08_H,G09_H,50,19,2,67,0.029850746268656716,0.10526315789473684,0.04,0.10526315789473684,3.4545454545454546,0.5789473684210527,0.8932596246888511,1.0,False
qwen,gemma,8,9,Q08_H,G09_I,50,19,1,68,0.014705882352941176,0.05263157894736842,0.02,0.05263157894736842,3.4545454545454546,0.2894736842105263,0.9809029752036234,1.0,False
qwen,gemma,8,10,Q08_A,G10_A,31,90,0,121,0.0,0.0,0.0,0.0,10.145454545454545,0.0,1.0,1.0,False
qwen,gemma,8,10,Q08_A,G10_B,31,40,1,70,0.014285714285714285,0.03225806451612903,0.03225806451612903,0.025,4.509090909090909,0.22177419354838712,0.9944055031520785,1.0,False
qwen,gemma,8,10,Q08_A,G10_C,31,2,0,33,0.0,0.0,0.0,0.0,0.22545454545454546,0.0,1.0,1.0,False
qwen,gemma,8,10,Q08_A,G10_D,31,1,0,32,0.0,0.0,0.0,0.0,0.11272727272727273,0.0,1.0,1.0,False
qwen,gemma,8,10,Q08_A,G10_E,31,52,1,82,0.012195121951219513,0.03225806451612903,0.03225806451612903,0.019230769230769232,5.861818181818182,0.1705955334987593,0.9990198415863957,1.0,False
qwen,gemma,8,10,Q08_A,G10_F,31,13,7,37,0.1891891891891892,0.5384615384615384,0.22580645161290322,0.5384615384615384,1.4654545454545456,4.77667493796526,0.00012625530449933734,0.0010100424359946987,False
qwen,gemma,8,10,Q08_A,G10_G,31,22,0,53,0.0,0.0,0.0,0.0,2.48,0.0,1.0,1.0,False
qwen,gemma,8,10,Q08_A,G10_H,31,26,0,57,0.0,0.0,0.0,0.0,2.930909090909091,0.0,1.0,1.0,False
qwen,gemma,8,10,Q08_A,G10_I,31,7,2,36,0.05555555555555555,0.2857142857142857,0.06451612903225806,0.2857142857142857,0.7890909090909091,2.5345622119815667,0.1805000997427456,0.9626671986279766,False
qwen,gemma,8,10,Q08_A,G10_J,31,22,20,33,0.6060606060606061,0.9090909090909091,0.6451612903225806,0.9090909090909091,2.48,8.064516129032258,1.451212192337404e-20,3.8698991795664105e-19,True
qwen,gemma,8,10,Q08_B,G10_A,48,90,0,138,0.0,0.0,0.0,0.0,15.709090909090909,0.0,1.0,1.0,False
qwen,gemma,8,10,Q08_B,G10_B,48,40,28,60,0.4666666666666667,0.7,0.5833333333333334,0.7,6.9818181818181815,4.010416666666667,2.1766381018457679e-16,4.353276203691536e-15,True
qwen,gemma,8,10,Q08_B,G10_C,48,2,0,50,0.0,0.0,0.0,0.0,0.3490909090909091,0.0,1.0,1.0,False
qwen,gemma,8,10,Q08_B,G10_D,48,1,1,48,0.020833333333333332,1.0,0.020833333333333332,1.0,0.17454545454545456,5.729166666666666,0.17454545454545453,0.9626671986279766,False
qwen,gemma,8,10,Q08_B,G10_E,48,52,0,100,0.0,0.0,0.0,0.0,9.076363636363636,0.0,1.0,1.0,False
qwen,gemma,8,10,Q08_B,G10_F,48,13,0,61,0.0,0.0,0.0,0.0,2.269090909090909,0.0,1.0,1.0,False
qwen,gemma,8,10,Q08_B,G10_G,48,22,19,51,0.37254901960784315,0.8636363636363636,0.3958333333333333,0.8636363636363636,3.84,4.947916666666667,1.3031861346158012e-13,2.085097815385282e-12,True
qwen,gemma,8,10,Q08_B,G10_H,48,26,0,74,0.0,0.0,0.0,0.0,4.538181818181818,0.0,1.0,1.0,False
qwen,gemma,8,10,Q08_B,G10_I,48,7,0,55,0.0,0.0,0.0,0.0,1.221818181818182,0.0,1.0,1.0,False
qwen,gemma,8,10,Q08_B,G10_J,48,22,0,70,0.0,0.0,0.0,0.0,3.84,0.0,1.0,1.0,False
qwen,gemma,8,10,Q08_C,G10_A,36,90,0,126,0.0,0.0,0.0,0.0,11.781818181818181,0.0,1.0,1.0,False
qwen,gemma,8,10,Q08_C,G10_B,36,40,2,74,0.02702702702702703,0.05555555555555555,0.05555555555555555,0.05,5.236363636363636,0.3819444444444444,0.9814117389267386,1.0,False
