model,model_key,feature_budget,bank,fold_seed_min,fold_seed_max,direction_generation_used_pc_targets,scope,n_oof_predictions,mean_pc_r2,aggregate_normalized_geometric_error,mean_normalized_rmse_per_pc,core_pc1_pc3_aggregate_nrmse,secondary_pc4_pc6_aggregate_nrmse,full_pc1_pc6_aggregate_nrmse,selected_alpha_counts,pc1_r2,pc1_rmse,pc1_normalized_rmse,pc1_mae,pc2_r2,pc2_rmse,pc2_normalized_rmse,pc2_mae,pc3_r2,pc3_rmse,pc3_normalized_rmse,pc3_mae,pc4_r2,pc4_rmse,pc4_normalized_rmse,pc4_mae,pc5_r2,pc5_rmse,pc5_normalized_rmse,pc5_mae,pc6_r2,pc6_rmse,pc6_normalized_rmse,pc6_mae
Llama-3.3-70B,llama,12,13,31001300,31001304,False,extended,275,0.426299929424,1.8746263337,0.748195603883,1.08093859027,1.53159905167,1.8746263337,"{""10.0"": 5}",0.674850850164,0.651941969249,0.570531658238,0.489791503188,0.745635368019,0.52268894973,0.503333963993,0.388799440218,0.430918701922,0.528860622083,0.767839034934,0.389063108284,0.313396688359,0.523007759738,0.83787890858,0.361920322619,0.291102041743,0.446721746622,0.848021348997,0.308266556581,0.101895926335,0.460266253972,0.961568708557,0.307905425208
Llama-3.3-70B,llama,12,14,31001400,31001404,False,core,275,0.624912340924,1.07087494242,0.614654771926,1.07087494242,,,"{""10.0"": 5}",0.642630857812,0.683480539264,0.599125601908,0.521249603229,0.711387609376,0.556765661492,0.541765951358,0.377447437602,0.520718555584,0.485343684187,0.703072762512,0.33641940164,,,,,,,,,,,,
Llama-3.3-70B,llama,12,14,31001400,31001404,False,extended,275,0.458346491617,1.81833460353,0.730919082141,1.07087494242,1.46954672879,1.81833460353,"{""10.0"": 5}",0.642630857812,0.683480539264,0.599125601908,0.521249603229,0.711387609376,0.556765661492,0.541765951358,0.377447437602,0.520718555584,0.485343684187,0.703072762512,0.33641940164,0.381131368522,0.496540206653,0.784358305337,0.353052852119,0.263879791806,0.455218184109,0.862975438103,0.321791802898,0.230330766599,0.426086588295,0.894216433626,0.292494365563
Llama-3.3-70B,llama,12,15,31001500,31001504,False,core,275,0.591587891889,1.11740183154,0.634308128102,1.11740183154,,,"{""10.0"": 5}",0.667822373273,0.658950538952,0.579439079278,0.494174791178,0.724007938024,0.544456581266,0.52567184334,0.394068956405,0.38293336437,0.550706379286,0.797813461688,0.397720854171,,,,,,,,,,,,
Llama-3.3-70B,llama,12,15,31001500,31001504,False,extended,275,0.407099449838,1.90809841374,0.76142088734,1.12992041627,1.53756931857,1.90809841374,"{""10.0"": 3, ""100.0"": 2}",0.664374373805,0.662361658993,0.582525875613,0.497287809588,0.711078916457,0.557063333544,0.538122569375,0.403729399264,0.371290097371,0.555877665819,0.804865113968,0.40235748587,0.475739742748,0.457013104886,0.729965278875,0.332483398363,0.147042377444,0.490014531384,0.930097196889,0.338933969369,0.0730711912048,0.467594066078,0.98294928932,0.324350907363
Llama-3.3-70B,llama,12,16,31001600,31001604,False,core,275,0.648254003121,1.03037340963,0.588166957058,1.03037340963,,,"{""1.0"": 1, ""10.0"": 4}",0.627729556296,0.697584636232,0.611318424635,0.516149587865,0.781106560478,0.484876715316,0.469250016213,0.370456259303,0.53592589259,0.477581773319,0.683932430326,0.352387234778,,,,,,,,,,,,
Llama-3.3-70B,llama,12,16,31001600,31001604,False,extended,275,0.459574970777,1.82262419145,0.727341845661,1.0405260236,1.49641723375,1.82262419145,"{""10.0"": 4, ""100.0"": 1}",0.611508251276,0.712620855363,0.625668530838,0.527369231325,0.784129192553,0.481517321195,0.465980871933,0.370888402639,0.529764704903,0.480741580028,0.688545657384,0.357627674366,0.316102925201,0.521976028404,0.836569738552,0.34798447777,0.378390686661,0.418315530138,0.793297178928,0.309915012472,0.137554064069,0.451036554684,0.953989096331,0.276781730293
Llama-3.3-70B,llama,12,17,31001700,31001704,False,core,275,0.643455961829,1.03997747004,0.593868197407,1.03997747004,,,"{""10.0"": 5}",0.753456193529,0.5676944874,0.498261852104,0.429084547264,0.675678553484,0.590204872342,0.571657190689,0.441077461671,0.501233138473,0.495111336266,0.711685549427,0.359221449589,,,,,,,,,,,,
Llama-3.3-70B,llama,12,17,31001700,31001704,False,extended,275,0.489820533567,1.76663159583,0.710762265708,1.0568131252,1.41567411991,1.76663159583,"{""10.0"": 4, ""100.0"": 1}",0.735874229607,0.587588134116,0.516936520985,0.444359663465,0.66296324801,0.601663390445,0.582776300761,0.453255774476,0.497746156407,0.496839034619,0.71414452189,0.358315985337,0.392726922674,0.491866448686,0.783906513882,0.342130900915,0.342449318491,0.430239071866,0.817649836868,0.306317381105,0.307163326211,0.40426043141,0.849159899864,0.290951164042
Llama-3.3-70B,llama,12,18,31001800,31001804,False,core,275,0.588596704324,1.12421443273,0.636939657113,1.12421443273,,,"{""10.0"": 5}",0.720480337625,0.604468689604,0.527780586312,0.446176359751,0.67900363883,0.587171558327,0.571294078145,0.41548404663,0.366306136518,0.558076616074,0.811744306882,0.370355065338,,,,,,,,,,,,
Llama-3.3-70B,llama,12,18,31001800,31001804,False,extended,275,0.452868237377,1.83947514262,0.737749408605,1.14576910885,1.439055923,1.83947514262,"{""10.0"": 4, ""100.0"": 1}",0.720583234603,0.60435742064,0.527685280577,0.446558499196,0.673984595072,0.591744209982,0.575871566089,0.417251601173,0.329627235925,0.574000479913,0.838276228234,0.377892240514,0.359214757222,0.505255949644,0.811667799661,0.340605870904,0.43545918054,0.398651044707,0.757061549737,0.289515354077,0.198340420896,0.434851321561,0.915934027329,0.30343044642
Llama-3.3-70B,llama,12,19,31001900,31001904,False,core,275,0.51543128357,1.21877543677,0.687542916012,1.21877543677,,,"{""10.0"": 5}",0.718443425664,0.606667129855,0.529036646718,0.411281295403,0.588341405479,0.664941669876,0.64517897725,0.50639896639,0.239509019565,0.611365755075,0.888413124068,0.417815038939,,,,,,,,,,,,
Llama-3.3-70B,llama,12,19,31001900,31001904,False,extended,275,0.421388434801,1.88957394003,0.759593436876,1.21877543677,1.44397926216,1.88957394003,"{""10.0"": 5}",0.718443425664,0.606667129855,0.529036646718,0.411281295403,0.588341405479,0.664941669876,0.64517897725,0.50639896639,0.239509019565,0.611365755075,0.888413124068,0.417815038939,0.37446291221,0.499208208081,0.798430565695,0.347085026151,0.396612558811,0.412138669925,0.782957476092,0.286688678855,0.210961287074,0.431414717687,0.913543831435,0.284188374989
Llama-3.3-70B,llama,12,20,31002000,31002004,False,core,275,0.632465906606,1.06298056097,0.599372752877,1.06298056097,,,"{""10.0"": 5}",0.798224621196,0.51357244499,0.447615215017,0.388723758789,0.662019920258,0.602504796,0.581339177374,0.450666459672,0.437153178366,0.525955721407,0.769163866241,0.371604549653,,,,,,,,,,,,
Llama-3.3-70B,llama,12,20,31002000,31002004,False,extended,275,0.45040564751,1.84018441238,0.733314815734,1.08351676977,1.4873701897,1.84018441238,"{""10.0"": 3, ""100.0"": 2}",0.794559755944,0.518215489249,0.451671335997,0.396210311062,0.666436019476,0.598555643794,0.577451244707,0.455339086854,0.397210992766,0.544297997627,0.797841873183,0.382019001931,0.372493708999,0.499993349347,0.801858549974,0.331994092379,0.264539151139,0.455014263881,0.863672562111,0.327138001146,0.207194256737,0.432443321999,0.907393328432,0.297196919776
Llama-3.3-70B,llama,12,21,31002100,31002104,False,core,275,0.566742817035,1.15397233773,0.654433339837,1.15397233773,,,"{""10.0"": 5}",0.689308651058,0.63728281718,0.559330991276,0.462603926807,0.675689827714,0.59019461375,0.573072756843,0.426691956888,0.335229972333,0.571596801485,0.830896271391,0.41540248439,,,,,,,,,,,,
Llama-3.3-70B,llama,12,21,31002100,31002104,False,extended,275,0.501067555673,1.75194403303,0.705453213733,1.15397233773,1.31820170634,1.75194403303,"{""10.0"": 5}",0.689308651058,0.63728281718,0.559330991276,0.462603926807,0.675689827714,0.59019461375,0.573072756843,0.426691956888,0.335229972333,0.571596801485,0.830896271391,0.41540248439,0.595505999447,0.401431296271,0.639983175223,0.282211130536,0.372645679394,0.420244151925,0.798190912463,0.300421166292,0.338025204091,0.395154132652,0.831245175203,0.260143836655
Llama-3.3-70B,llama,12,22,31002200,31002204,False,core,275,0.609779118077,1.0919352596,0.625415851647,1.0919352596,,,"{""10.0"": 5}",0.703231911138,0.622839616368,0.545880706648,0.441453144597,0.649856637648,0.613250491822,0.596630926943,0.416145244696,0.476248805444,0.507360424477,0.733735921349,0.352031357864,,,,,,,,,,,,
Llama-3.3-70B,llama,12,22,31002200,31002204,False,extended,275,0.472836598818,1.79599869175,0.722856266677,1.08718011654,1.42956311332,1.79599869175,"{""10.0"": 4, ""100.0"": 1}",0.703749672736,0.622296055206,0.545422759961,0.440384612598,0.652791357796,0.610675110233,0.594269957726,0.414735537212,0.483713393831,0.503731957489,0.728915520531,0.352080755458,0.458348789946,0.464531366769,0.741217485657,0.313844801417,0.207337265667,0.472377770879,0.898614307053,0.336111227456,0.33107911293,0.397221895617,0.828697569133,0.285544253444
Llama-3.3-70B,llama,12,23,31002300,31002304,False,core,275,0.544724298176,1.18388717026,0.677871539652,1.18388717026,,,"{""1.0"": 1, ""10.0"": 4}",0.596900375843,0.725895033781,0.636993347282,0.549755706815,0.649598324126,0.613476658738,0.596938008448,0.420048466591,0.387674194559,0.548586803182,0.799683263226,0.389430761059,,,,,,,,,,,,
Llama-3.3-70B,llama,12,23,31002300,31002304,False,extended,275,0.414935702316,1.89724456852,0.766961589848,1.20172536832,1.46812570713,1.89724456852,"{""10.0"": 3, ""100.0"": 2}",0.584326473598,0.73712953299,0.647268785593,0.561711040751,0.645481425841,0.617070028872,0.600250956967,0.431469566888,0.361917077673,0.560005942356,0.815405278811,0.396834546355,0.391450877896,0.492382949639,0.78622074874,0.337885190712,0.29119751636,0.446691663291,0.849807277552,0.310793713314,0.215240842529,0.430243182368,0.902816491427,0.291149557368
Llama-3.3-70B,llama,12,24,31002400,31002404,False,core,275,0.643266333748,1.05025784777,0.582599540457,1.05025784777,,,"{""10.0"": 5}",0.831498582316,0.469320374063,0.41065775951,0.363363086485,0.72260428501,0.54583933643,0.526392885018,0.399799160619,0.375696133919,0.553926429272,0.810747976841,0.376632637691,,,,,,,,,,,,
Llama-3.3-70B,llama,12,24,31002400,31002404,False,extended,275,0.483496366935,1.78319017676,0.705778809509,1.04482650619,1.44502760474,1.78319017676,"{""10.0"": 4, ""100.0"": 1}",0.831701220041,0.469038089726,0.41041299111,0.36283774108,0.716705501838,0.551612407609,0.532221265821,0.405935440283,0.3935564385,0.545945473526,0.799977580293,0.374647148393,0.478090592414,0.455987301194,0.728024105207,0.330624094831,0.289862905018,0.447112005636,0.849059675193,0.311973486731,0.1910615438,0.436821033493,0.914977239429,0.306747203045
Llama-3.3-70B,llama,12,25,31002500,31002504,False,core,275,0.623987917292,1.07476230348,0.608242054384,1.07476230348,,,"{""0.1"": 1, ""10.0"": 4}",0.746212634428,0.575973665731,0.504253449767,0.445344338542,0.711591157279,0.5565692935,0.539782270052,0.426628234905,0.41415996017,0.5365912668,0.780690443334,0.388117054597,,,,,,,,,,,,
Llama-3.3-70B,llama,12,25,31002500,31002504,False,extended,275,0.483322686121,1.78405830549,0.714654938236,1.07529096156,1.42359172005,1.78405830549,"{""10.0"": 5}",0.744379082383,0.57805055611,0.506210081247,0.447260960532,0.710096388816,0.558009726211,0.541178240571,0.427426312951,0.416496615294,0.535520085771,0.779184264213,0.387563180333,0.430022180134,0.476523325,0.761212203549,0.337519642744,0.340091622014,0.431009708656,0.81906332177,0.314069451058,0.258850228082,0.418117929139,0.881081518068,0.279678830169
Llama-3.3-70B,llama,12,26,31002600,31002604,False,core,275,0.450985158223,1.31285156608,0.741520552128,1.31285156608,,,"{""1.0"": 1, ""10.0"": 4}",0.658245696282,0.668381814126,0.584560795375,0.51849426847,0.537121192206,0.705096575011,0.683863552647,0.489533609386,0.15758858618,0.643452060608,0.956137308362,0.405339098141,,,,,,,,,,,,
Llama-3.3-70B,llama,12,26,31002600,31002604,False,extended,275,0.38025220664,1.96168127055,0.791377057,1.30928444602,1.46081061285,1.96168127055,"{""10.0"": 5}",0.659335811483,0.667314972946,0.583635304216,0.518144778803,0.541816412078,0.701511380045,0.68026337165,0.488616490093,0.161049030834,0.64212911938,0.954377984588,0.404231190948,0.31378442517,0.522860063102,0.833814096851,0.365344090021,0.311490846582,0.4402507364,0.837534106665,0.312260576519,0.294036713693,0.408072058844,0.858637478029,0.279149731744
Llama-3.3-70B,llama,12,27,31002700,31002704,False,core,275,0.574620376648,1.15109675298,0.65230031783,1.15109675298,,,"{""10.0"": 5}",0.702818863952,0.623272905368,0.547909948688,0.420029174986,0.66937220461,0.595915438438,0.577628254768,0.438513861571,0.351670061382,0.564484619553,0.831362750033,0.37023498033,,,,,,,,,,,,
Llama-3.3-70B,llama,12,27,31002700,31002704,False,extended,275,0.397943354205,1.9280163642,0.767305981921,1.15109675298,1.54668140414,1.9280163642,"{""10.0"": 5}",0.702818863952,0.623272905368,0.547909948688,0.420029174986,0.66937220461,0.595915438438,0.577628254768,0.438513861571,0.351670061382,0.564484619553,0.831362750033,0.37023498033,0.480890321405,0.454762608213,0.717485819197,0.327787527963,0.24350686867,0.461474519692,0.875140760473,0.327933554415,-0.0605981947868,0.500174150144,1.05430835837,0.320346431873
Llama-3.3-70B,llama,12,28,31002800,31002804,False,core,275,0.582994570282,1.1185535038,0.635408431453,1.1185535038,,,"{""10.0"": 5}",0.671843315193,0.654950165729,0.571680371919,0.479898968746,0.715720205831,0.552570826767,0.537198601014,0.396567074046,0.361420189823,0.560223943801,0.797346321427,0.419540072579,,,,,,,,,,,,
Llama-3.3-70B,llama,12,28,31002800,31002804,False,extended,275,0.388921174423,1.93348346398,0.772161765824,1.12980748774,1.56904217475,1.93348346398,"{""10.0"": 3, ""100.0"": 2}",0.68188373466,0.644852764762,0.5632417206,0.488205161813,0.711080452026,0.557061853191,0.540990370424,0.409234620018,0.335959583714,0.571283040329,0.81642705898,0.432083730836,0.338739515986,0.513264787893,0.824027963161,0.326147985259,0.130706519045,0.494684660015,0.938484520921,0.323092368999,0.135157241106,0.45166285755,0.94979896086,0.311066225341
Llama-3.3-70B,llama,12,29,31002900,31002904,False,core,275,0.624086588293,1.06961777668,0.610342964116,1.06961777668,,,"{""10.0"": 4, ""100.0"": 1}",0.728436870482,0.595803473791,0.521555833979,0.454150627414,0.675761330387,0.590129548232,0.568998979272,0.408169894618,0.468061564011,0.511310558325,0.740474079097,0.373472749246,,,,,,,,,,,,
Llama-3.3-70B,llama,12,29,31002900,31002904,False,extended,275,0.413755996538,1.90019281404,0.757590584545,1.06961777668,1.57055739861,1.90019281404,"{""10.0"": 4, ""100.0"": 1}",0.728436870482,0.595803473791,0.521555833979,0.454150627414,0.675761330387,0.590129548232,0.568998979272,0.408169894618,0.468061564011,0.511310558325,0.740474079097,0.373472749246,0.100567564865,0.598603784221,0.965869091067,0.376995648652,0.162644088167,0.485512345251,0.923652556192,0.337968614322,0.347064561317,0.392446916917,0.824992967662,0.275985542193
Llama-3.3-70B,llama,12,30,31003000,31003004,False,core,275,0.685671133551,0.971749246037,0.559727922331,0.971749246037,,,"{""10.0"": 5}",0.739341581584,0.583718565433,0.514179156776,0.43909688013,0.688907092694,0.57804281996,0.557021714494,0.437657650886,0.628764726375,0.427148309766,0.607982895724,0.331088360015,,,,,,,,,,,,
Llama-3.3-70B,llama,12,30,31003000,31003004,False,extended,275,0.462962243643,1.81488672151,0.722037367934,0.971749246037,1.53281349639,1.81488672151,"{""10.0"": 5}",0.739341581584,0.583718565433,0.514179156776,0.43909688013,0.688907092694,0.57804281996,0.557021714494,0.437657650886,0.628764726375,0.427148309766,0.607982895724,0.331088360015,0.300145107224,0.528030716688,0.852486493878,0.322404065285,0.265156368164,0.454823294166,0.870387720013,0.311022733709,0.155458585815,0.446330203295,0.930166226721,0.319962561405
Llama-3.3-70B,llama,12,31,31003100,31003104,False,core,275,0.629460026551,1.06522999636,0.599873330876,1.06522999636,,,"{""10.0"": 4, ""100.0"": 1}",0.773673027206,0.543920948977,0.474341577657,0.383385071398,0.716839076024,0.551482348843,0.537073339812,0.394127459573,0.397867976423,0.544001299799,0.788205075159,0.392950687207,,,,,,,,,,,,
Llama-3.3-70B,llama,12,31,31003100,31003104,False,extended,275,0.445773413597,1.84718577966,0.7332535052,1.05480986385,1.5164008229,1.84718577966,"{""10.0"": 5}",0.778476103114,0.538118496202,0.469293441835,0.376856221781,0.736739083051,0.531750798904,0.517332361765,0.386144991538,0.394277517228,0.545620804601,0.790414284918,0.391789519273,0.317052380232,0.521613572625,0.829975341986,0.35751776899,0.296373066128,0.445057843792,0.851118428032,0.304289755438,0.151722331828,0.44731639691,0.941387172663,0.315920935123
Llama-3.3-70B,llama,12,32,31003200,31003204,False,core,275,0.533071363749,1.20718657001,0.685983982026,1.20718657001,,,"{""1.0"": 1, ""10.0"": 3, ""100.0"": 1}",0.651530887948,0.674916076144,0.591448855209,0.510282565468,0.637182633841,0.624250630097,0.606420932571,0.434577662454,0.310500569458,0.582131406779,0.860082158298,0.382361126744,,,,,,,,,,,,
Llama-3.3-70B,llama,12,32,31003200,31003204,False,extended,275,0.407509833885,1.91415394075,0.771299295099,1.21652034563,1.47785775958,1.91415394075,"{""10.0"": 3, ""100.0"": 2}",0.646099980635,0.680155041895,0.596611922256,0.513882093847,0.628288406519,0.631855848354,0.613741212321,0.44245157695,0.30298924568,0.585293652554,0.864463816392,0.387512569814,0.428259201741,0.477259714801,0.768470694747,0.318721158622,0.175908292036,0.481651596359,0.917569324604,0.33679384287,0.2635138767,0.416800359894,0.866938800273,0.291222710661
Llama-3.3-70B,llama,12,33,31003300,31003304,False,core,275,0.654044136075,1.030083277,0.585913663133,1.030083277,,,"{""10.0"": 5}",0.719239419925,0.605808962462,0.529438414668,0.44059391193,0.751594131917,0.516530394107,0.499253691494,0.385038473953,0.491298856384,0.500017761801,0.729048883238,0.364260230898,,,,,,,,,,,,
Llama-3.3-70B,llama,12,33,31003300,31003304,False,extended,275,0.447397586641,1.84464365845,0.73223859371,1.030083277,1.53024137609,1.84464365845,"{""10.0"": 5}",0.719239419925,0.605808962462,0.529438414668,0.44059391193,0.751594131917,0.516530394107,0.499253691494,0.385038473953,0.491298856384,0.500017761801,0.729048883238,0.364260230898,0.358393684061,0.505579552049,0.810510956687,0.349207260276,0.344122131047,0.429691458076,0.814941606506,0.311390600662,0.0197372965153,0.480858215803,1.01023800966,0.312025768798
Llama-3.3-70B,llama,12,34,31003400,31003404,False,core,275,0.659105182191,1.02019390317,0.580452908061,1.02019390317,,,"{""10.0"": 5}",0.729591629542,0.594535366409,0.52132186742,0.451891299886,0.753181459931,0.514877419521,0.498721203182,0.376814790287,0.494542457101,0.498421095856,0.721315653582,0.368111668083,,,,,,,,,,,,
Llama-3.3-70B,llama,12,34,31003400,31003404,False,extended,275,0.419032332635,1.89476011,0.748905962254,1.02019390317,1.59665909774,1.89476011,"{""10.0"": 5}",0.729591629542,0.594535366409,0.52132186742,0.451891299886,0.753181459931,0.514877419521,0.498721203182,0.376814790287,0.494542457101,0.498421095856,0.721315653582,0.368111668083,0.361270264727,0.504444920039,0.808066895569,0.334619097628,0.184550580407,0.479119388582,0.913865470297,0.331502173186,-0.00894239589687,0.487841774632,1.03014468347,0.322756887701
