model,variant,factors,trait,factor,unrotated_loading,pattern_loading,structure_loading,score_coefficient,communality,uniqueness
Gemma,ordinary_sensitivity,4,improvisational,2,0.5694062938718552,0.8814773108043199,0.9114476256307356,50.25817193306967,0.8936331182615623,0.10636688173843767
Gemma,ordinary_sensitivity,4,improvisational,3,0.3816360267447378,-0.09679171458563099,-0.3277175138127767,-1597.0042180505782,0.8936331182615623,0.10636688173843767
Gemma,ordinary_sensitivity,4,improvisational,4,-0.05800027724976988,-0.149618156595811,-0.15626840641759163,-3198.5221190809702,0.8936331182615623,0.10636688173843767
Gemma,ordinary_sensitivity,4,impulsive,1,-0.7881004773668093,-0.1966531192912695,-0.31870871224429603,345.2701481285857,0.9499107358541664,0.05008926414583359
Gemma,ordinary_sensitivity,4,impulsive,2,0.5294905801501847,0.7105807793889355,0.8093946807227208,-704.2834062724772,0.9499107358541664,0.05008926414583359
Gemma,ordinary_sensitivity,4,impulsive,3,-0.06962240198939593,-0.36838344279129337,-0.6207628512793859,-543.945346799811,0.9499107358541664,0.05008926414583359
Gemma,ordinary_sensitivity,4,impulsive,4,0.20880809395667926,0.2849032887946776,0.29278922832543625,-1712.03618245959,0.9499107358541664,0.05008926414583359
Gemma,ordinary_sensitivity,4,inclusive,1,0.7656929655757216,0.36423582889580164,0.4700087630183838,341.0670946732876,0.8987282381709207,0.10127176182907927
Gemma,ordinary_sensitivity,4,inclusive,2,-0.11653817185564991,-0.21437422876265888,-0.36302637958050976,452.75304762873236,0.8987282381709207,0.10127176182907927
Gemma,ordinary_sensitivity,4,inclusive,3,0.41841811026154585,0.5311329885177176,0.7473765893559944,78.8188161201522,0.8987282381709207,0.10127176182907927
Gemma,ordinary_sensitivity,4,inclusive,4,-0.3518347057134608,-0.5069856706657799,-0.49854337077576344,36.46693497956045,0.8987282381709207,0.10127176182907927
Gemma,ordinary_sensitivity,4,independent,1,0.12158724773799319,-0.36244030336727284,-0.3659721887727047,-132.47546351555596,0.8424649438297849,0.15753505617021513
Gemma,ordinary_sensitivity,4,independent,2,-0.8407126799931469,-0.657849928007801,-0.6584898215295033,161.90512495583374,0.8424649438297849,0.15753505617021513
Gemma,ordinary_sensitivity,4,independent,3,0.20241907453246807,0.09342108528905574,0.1674858039796761,122.03530953514162,0.8424649438297849,0.15753505617021513
Gemma,ordinary_sensitivity,4,independent,4,-0.2826839100151339,-0.47526445799802064,-0.5491420219829757,354.09311352517597,0.8424649438297849,0.15753505617021513
Gemma,ordinary_sensitivity,4,individualistic,1,-0.9226629865320997,-0.30733206369497257,-0.5844622869755302,739.901539910148,0.9252625454054958,0.0747374545945042
Gemma,ordinary_sensitivity,4,individualistic,2,0.04693451702921727,0.33744240408658605,0.50187560798189,63.30885506830671,0.9252625454054958,0.0747374545945042
Gemma,ordinary_sensitivity,4,individualistic,3,-0.010046732478442585,-0.6447239397859033,-0.7984431040867308,-133.20621588949155,0.9252625454054958,0.0747374545945042
Gemma,ordinary_sensitivity,4,individualistic,4,-0.2676784880540517,-0.25440005834961066,-0.24178079802711566,-870.656678592351,0.9252625454054958,0.0747374545945042
Gemma,ordinary_sensitivity,4,innovative,1,-0.8260142861435449,-0.24144477461141126,-0.5497301327913774,1886.5593346018845,0.8939791163732105,0.10602088362678952
Gemma,ordinary_sensitivity,4,innovative,2,-0.08651288605119764,0.18418380131906373,0.34847611446645144,1600.7536584812406,0.8939791163732105,0.10602088362678952
Gemma,ordinary_sensitivity,4,innovative,3,0.019316505357943024,-0.6706863195476683,-0.7492801586306693,-590.4555085769515,0.8939791163732105,0.10602088362678952
Gemma,ordinary_sensitivity,4,innovative,4,-0.4514663981159943,-0.45358669659686024,-0.4288795118781196,-1412.8549037946723,0.8939791163732105,0.10602088362678952
Gemma,ordinary_sensitivity,4,inquisitive,1,0.4508761598484927,0.6777440400236997,0.7079315169566525,-670.4092734670292,0.692724485890899,0.30727551410910103
Gemma,ordinary_sensitivity,4,inquisitive,2,0.6673134458640763,0.41570266883042994,0.31911271787807327,-497.1803979879417,0.692724485890899,0.30727551410910103
Gemma,ordinary_sensitivity,4,inquisitive,3,0.13447202424847904,0.22275227980205603,0.36085515209283,-48.05805502888103,0.692724485890899,0.30727551410910103
Gemma,ordinary_sensitivity,4,inquisitive,4,-0.16138529683556815,-0.0930656270180117,0.0011733307081302424,112.51909609878243,0.692724485890899,0.30727551410910103
Gemma,ordinary_sensitivity,4,inspirational,1,0.6148391463407674,-0.16666861984978915,0.060253610389914405,175.40420263140388,0.8943860687172596,0.10561393128274044
Gemma,ordinary_sensitivity,4,inspirational,2,-0.40776562302286307,-0.25907041154792415,-0.430293065197551,-516.0262573334498,0.8943860687172596,0.10561393128274044
Gemma,ordinary_sensitivity,4,inspirational,3,0.5916371103790319,0.794952523540235,0.8285359695894602,-329.4638829007657,0.8943860687172596,0.10561393128274044
Gemma,ordinary_sensitivity,4,inspirational,4,-0.007184646639988848,-0.3179967503865847,-0.42234863495521857,-809.9902502352215,0.8943860687172596,0.10561393128274044
Gemma,ordinary_sensitivity,4,interdisciplinary,1,-0.498347030515164,-0.3294250241798915,-0.5323265267450342,-100.63845132551027,0.7836123013809022,0.2163876986190978
Gemma,ordinary_sensitivity,4,interdisciplinary,2,-0.340795377900187,0.02793475610115306,0.10158698318129887,-170.9333868763112,0.7836123013809022,0.2163876986190978
Gemma,ordinary_sensitivity,4,interdisciplinary,3,0.37684183964283036,-0.2531433066513699,-0.301039925051603,27.811150912180615,0.7836123013809022,0.2163876986190978
Gemma,ordinary_sensitivity,4,interdisciplinary,4,-0.5264135986599286,-0.7124554894791014,-0.742792469973635,-0.5616919553180367,0.7836123013809022,0.2163876986190978
Gemma,ordinary_sensitivity,4,introspective,1,0.20115234641503235,0.16858392285390109,0.12696558831773672,72.62201788620345,0.1958380801727143,0.8041619198272857
Gemma,ordinary_sensitivity,4,introspective,2,-0.10561757822499407,-0.12028213806472753,-0.1456523563419505,357.4849431579924,0.1958380801727143,0.8041619198272857
Gemma,ordinary_sensitivity,4,introspective,3,0.16952993409350015,0.04810245264036274,0.1682328829504681,335.11746183610603,0.1958380801727143,0.8041619198272857
Gemma,ordinary_sensitivity,4,introspective,4,-0.3398239872648514,-0.3971039187499624,-0.3747682283657115,767.6394263280085,0.1958380801727143,0.8041619198272857
Gemma,ordinary_sensitivity,4,introverted,1,0.10149582847115543,-0.5979406745378958,-0.5009959869902031,-3224.479190995487,0.9510251574568034,0.04897484254319662
Gemma,ordinary_sensitivity,4,introverted,2,-0.9644869867889184,-0.7741257841676196,-0.7761019577469568,900.0985997596596,0.9510251574568034,0.04897484254319662
Gemma,ordinary_sensitivity,4,introverted,3,0.05452431475450762,0.18270580593049082,0.16940746102718343,2505.191802273272,0.9510251574568034,0.04897484254319662
Gemma,ordinary_sensitivity,4,introverted,4,0.08669316971446768,-0.09203957696195952,-0.21411458388982102,4977.853919191758,0.9510251574568034,0.04897484254319662
Gemma,ordinary_sensitivity,4,intuitive,1,-0.7821056508912977,-0.6804821672671989,-0.7697644602446725,-656.7577867711924,0.9412500841826255,0.05874991581737454
Gemma,ordinary_sensitivity,4,intuitive,2,-0.08649787539101925,0.4945605098352456,0.5376364616427749,-603.4241179135961,0.9412500841826255,0.05874991581737454
Gemma,ordinary_sensitivity,4,intuitive,3,0.5641782441152355,-0.0006971464211274377,-0.30503938943023645,266.0362276876702,0.9412500841826255,0.05874991581737454
Gemma,ordinary_sensitivity,4,intuitive,4,-0.06149684094662301,-0.33862400065060205,-0.4469047557308269,797.9627196309985,0.9412500841826255,0.05874991581737454
Gemma,ordinary_sensitivity,4,ironic,1,-0.9462921339186698,-0.3535107066760443,-0.5823173426971606,1229.3280344935104,0.9306538874809855,0.06934611251901446
Gemma,ordinary_sensitivity,4,ironic,2,0.1198440890309691,0.3711219537349322,0.5375620912994312,-128.94119203285797,0.9306538874809855,0.06934611251901446
Gemma,ordinary_sensitivity,4,ironic,3,-0.13906936823219862,-0.6300863011145065,-0.8327220708509304,-991.5028000384901,0.9306538874809855,0.06934611251901446
Gemma,ordinary_sensitivity,4,ironic,4,-0.0384992195826112,0.02284150739596237,0.02673243442542078,-839.7680105216788,0.9306538874809855,0.06934611251901446
Gemma,ordinary_sensitivity,4,irreverent,1,-0.759015714375201,0.0750491546581763,-0.15845222343693074,4084.7485633510887,0.9670260962267208,0.032973903773279245
Gemma,ordinary_sensitivity,4,irreverent,2,0.5997209484568727,0.677453756691287,0.8065087299165096,-1572.1913963264149,0.9670260962267208,0.032973903773279245
Gemma,ordinary_sensitivity,4,irreverent,3,-0.14160966742624384,-0.5912162530953018,-0.7236239987118893,-4342.951735487577,0.9670260962267208,0.032973903773279245
Gemma,ordinary_sensitivity,4,irreverent,4,-0.1058429385062695,0.041230506009348064,0.11465208779534138,-4995.137504017538,0.9670260962267208,0.032973903773279245
Gemma,ordinary_sensitivity,4,judgmental,1,-0.8856132459226954,-0.14358659864176962,-0.4398940821503401,-1102.7940002073933,0.9621139787542953,0.037886021245704726
Gemma,ordinary_sensitivity,4,judgmental,2,0.11782416287543765,0.21540191387131483,0.41797260521928714,33.871516038958504,0.9621139787542953,0.037886021245704726
Gemma,ordinary_sensitivity,4,judgmental,3,-0.36335365614690385,-0.8529687833847107,-0.9486279704471184,730.7536265806107,0.9621139787542953,0.037886021245704726
Gemma,ordinary_sensitivity,4,judgmental,4,-0.17859099811564644,-0.004281177480693106,0.053971416124908134,2211.4434771091096,0.9621139787542953,0.037886021245704726
Gemma,ordinary_sensitivity,4,libertarian,1,-0.9017585203992661,-0.7560931861883823,-0.8879473541191276,-205.80249793349304,0.9282138070089436,0.07178619299105637
Gemma,ordinary_sensitivity,4,libertarian,2,-0.3136199183957818,0.14687550896575643,0.2731194727994079,271.53357189765075,0.9282138070089436,0.07178619299105637
Gemma,ordinary_sensitivity,4,libertarian,3,0.11515987080399671,-0.33629325664104476,-0.6123894345773849,222.90765692399225,0.9282138070089436,0.07178619299105637
Gemma,ordinary_sensitivity,4,libertarian,4,0.058533143073818274,-0.06759158212628018,-0.15957407215071184,198.16056100465082,0.9282138070089436,0.07178619299105637
Gemma,ordinary_sensitivity,4,literal,1,0.21027552789200687,0.07018653442557737,0.22256938570019308,-129.15458876384096,0.8727595135684941,0.12724048643150587
Gemma,ordinary_sensitivity,4,literal,2,0.08176802096750165,-0.24872799998046155,-0.23908508582859322,-16.568158401463247,0.8727595135684941,0.12724048643150587
Gemma,ordinary_sensitivity,4,literal,3,-0.6438560236269377,-0.032033326500387746,-0.03597589797335476,57.36077199170119,0.8727595135684941,0.12724048643150587
Gemma,ordinary_sensitivity,4,literal,4,0.6382061794785431,0.8861994488745701,0.8988028121877973,343.70888660171124,0.8727595135684941,0.12724048643150587
Gemma,ordinary_sensitivity,4,manic,1,-0.883812626351215,-0.24678301410300624,-0.4380667904168103,1242.0892447127128,0.9264713846739665,0.0735286153260335
Gemma,ordinary_sensitivity,4,manic,2,0.38040084108577765,0.6247906643297405,0.7512921049474196,966.5488241146934,0.9264713846739665,0.0735286153260335
Gemma,ordinary_sensitivity,4,manic,3,-0.019922922735971575,-0.48383136941670246,-0.7122819421928951,-78.09459506266515,0.9264713846739665,0.0735286153260335
Gemma,ordinary_sensitivity,4,manic,4,0.015649390627862005,0.06116324262714571,0.0709462205129364,490.90118191644774,0.9264713846739665,0.0735286153260335
Gemma,ordinary_sensitivity,4,manipulative,1,-0.9405250482177475,-0.34385364642250116,-0.551124993165085,285.9917339762589,0.9403017485214462,0.05969825147855379
Gemma,ordinary_sensitivity,4,manipulative,2,0.21284549956633586,0.4707491415720872,0.6230591997928145,351.78911212859197,0.9403017485214462,0.05969825147855379
Gemma,ordinary_sensitivity,4,manipulative,3,-0.10052735519598271,-0.5687743142603446,-0.795329228419691,274.91387212251755,0.9403017485214462,0.05969825147855379
Gemma,ordinary_sensitivity,4,manipulative,4,0.017476451816878114,0.07135213997002623,0.07186876290651062,346.6995329478828,0.9403017485214462,0.05969825147855379
Gemma,ordinary_sensitivity,4,materialist,1,0.42151343229500765,0.6631617553690011,0.6511032247162467,-31.034973799980566,0.9229320465733354,0.07706795342666461
Gemma,ordinary_sensitivity,4,materialist,2,0.24234316092604324,-0.3583110856506513,-0.31575729030667643,308.9447992489128,0.9229320465733354,0.07706795342666461
Gemma,ordinary_sensitivity,4,materialist,3,-0.8211483731329052,-0.3664722664946632,-0.1150893710507995,88.34647538626439,0.9229320465733354,0.07706795342666461
Gemma,ordinary_sensitivity,4,materialist,4,0.11065086814740442,0.5132591464994533,0.654306681691302,141.45413220755782,0.9229320465733354,0.07706795342666461
Gemma,ordinary_sensitivity,4,meditative,1,-0.14154530115770528,-0.9213844360107941,-0.7510924867193038,-643.0873150913177,0.958691832449856,0.04130816755014399
Gemma,ordinary_sensitivity,4,meditative,2,-0.7740895191375701,-0.2745563324029427,-0.32964909147899357,-86.62751859563154,0.958691832449856,0.04130816755014399
Gemma,ordinary_sensitivity,4,meditative,3,0.5153876771899002,0.5129253146895402,0.2811296946661782,196.82622811953922,0.958691832449856,0.04130816755014399
Gemma,ordinary_sensitivity,4,meditative,4,0.27169416396418056,-0.1041554981435329,-0.30666765662596196,745.2932432127263,0.958691832449856,0.04130816755014399
Gemma,ordinary_sensitivity,4,melancholic,1,-0.8422760685197046,-0.7121957796746616,-0.8487156237775888,-518.991507998248,0.9060027041529698,0.0939972958470302
Gemma,ordinary_sensitivity,4,melancholic,2,-0.41844103595835574,-0.06702791232606604,0.08392753171232498,66.30315250518801,0.9060027041529698,0.0939972958470302
Gemma,ordinary_sensitivity,4,melancholic,3,-0.10956689188854521,-0.4542649770367042,-0.6788247699339061,550.1722015830353,0.9060027041529698,0.0939972958470302
Gemma,ordinary_sensitivity,4,melancholic,4,0.0973443587473969,0.052838004265391834,-0.022518120253286377,1632.1034801806934,0.9060027041529698,0.0939972958470302
Gemma,ordinary_sensitivity,4,melodramatic,1,-0.9157756450242494,-0.7923772333985046,-0.9160596557421676,308.18310232197047,0.969636095233138,0.030363904766862015
Gemma,ordinary_sensitivity,4,melodramatic,2,-0.3181499885028763,0.17111405541410663,0.29225073951985164,-536.1774151254191,0.969636095233138,0.030363904766862015
Gemma,ordinary_sensitivity,4,melodramatic,3,0.1565932291961288,-0.30320233428697646,-0.5961095101185563,-1968.0226960378732,0.969636095233138,0.030363904766862015
Gemma,ordinary_sensitivity,4,melodramatic,4,0.07245832318724009,-0.07431895963778107,-0.1752079880559464,-2393.1805922080543,0.969636095233138,0.030363904766862015
Gemma,ordinary_sensitivity,4,mercurial,1,-0.9688146606939063,-0.41344405422681774,-0.6094741178270562,-3249.4560605990227,0.976146887110918,0.023853112889081984
Gemma,ordinary_sensitivity,4,mercurial,2,0.18261727151003498,0.4858483482317845,0.6337103033668866,-3167.749413149444,0.976146887110918,0.023853112889081984
Gemma,ordinary_sensitivity,4,mercurial,3,-0.04945967725608923,-0.5286922220812134,-0.7810556689543104,80.60454700981205,0.976146887110918,0.023853112889081984
Gemma,ordinary_sensitivity,4,mercurial,4,0.04182956857801492,0.06554712994428069,0.05092939318893893,1937.835944999655,0.976146887110918,0.023853112889081984
Gemma,ordinary_sensitivity,4,metaphorical,1,-0.8611591224192683,-0.8221726325079933,-0.910611192931085,2029.6481595093162,0.9724629563776239,0.02753704362237608
Gemma,ordinary_sensitivity,4,metaphorical,2,-0.273707934828685,0.3012857334187843,0.37939346159271925,550.1591886787234,0.9724629563776239,0.02753704362237608
Gemma,ordinary_sensitivity,4,metaphorical,3,0.3924267640813877,-0.10851543541898363,-0.4291827006210295,-497.8827231581061,0.9724629563776239,0.02753704362237608
Gemma,ordinary_sensitivity,4,metaphorical,4,0.04419415680977109,-0.196709613920536,-0.3197839113100021,-1202.3340206966664,0.9724629563776239,0.02753704362237608
Gemma,ordinary_sensitivity,4,methodical,1,0.914856568958414,0.44546388828176453,0.5835726684902565,5351.160336556503,0.9888443535510201,0.011155646448979928
Gemma,ordinary_sensitivity,4,methodical,2,-0.3111393103831704,-0.7102239250056677,-0.8020476256321792,2675.0346581123663,0.9888443535510201,0.011155646448979928
Gemma,ordinary_sensitivity,4,methodical,3,-0.22156738991513591,0.27387488371380647,0.5812725414632083,-1278.6155590969533,0.9888443535510201,0.011155646448979928
Gemma,ordinary_sensitivity,4,methodical,4,-0.07734360377651116,0.001256513570574989,0.0433271350446,-1332.332330433002,0.9888443535510201,0.011155646448979928
Gemma,ordinary_sensitivity,4,meticulous,1,0.5417413138238223,-0.09728946042420016,0.0036572912491774595,3574.2963858344206,0.9697761058613571,0.030223894138642904
Gemma,ordinary_sensitivity,4,meticulous,2,-0.8080472661332594,-0.9287651170828382,-0.9617314639470701,2487.6416451131668,0.9697761058613571,0.030223894138642904
Gemma,ordinary_sensitivity,4,meticulous,3,-0.1397100136118549,0.17076789079108462,0.35886677878745366,99.9602085523009,0.9697761058613571,0.030223894138642904
Gemma,ordinary_sensitivity,4,meticulous,4,-0.06191270103086209,-0.10677995483415448,-0.14634172841054016,-1338.6990625284232,0.9697761058613571,0.030223894138642904
