model,model_label,construction,construction_label,domain,persona,raw_projection_score,within_model_percentile,pc1,pc2,pc3
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,presenter,0.4154241420414352,80.18181818181819,345.7066862965467,85.59973325797243,-155.20313760321045
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,prey,0.38743222440635683,10.363636363636363,-734.545807831346,135.60713585832738,-41.094046930321824
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,prisoner,0.393939959767154,18.727272727272727,-251.80761505394986,813.3697363525355,-127.80272803551337
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,procrastinator,0.39196032568304895,14.727272727272727,114.41780272259498,1348.6324974898978,225.17795074280602
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,prodigy,0.4060628821460496,41.63636363636363,55.90981999026521,-17.48574514838847,145.80740115238885
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,producer,0.4143985153324467,72.9090909090909,583.4781402236894,-96.71215591996547,-37.20930263352229
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,programmer,0.41230335772493504,63.81818181818182,540.311055958492,-51.9223751866905,78.88851891657289
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,proofreader,0.4183980164457879,87.81818181818181,681.1112556556945,27.3941455768456,228.0694972467453
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,prophet,0.39307014342341146,17.272727272727273,-956.0557886777252,-393.5807437161156,-9.125864152048521
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,provincial,0.40696745741968254,44.90909090909091,-369.3203406273951,750.903037348237,-498.13593087833664
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,provocateur,0.37050221889671986,1.2727272727272727,-305.6909249998563,454.8109147722372,692.2231339553551
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,psychologist,0.4173085431728853,85.27272727272727,574.5359268379418,-197.31453637532607,-56.14627951317895
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,publisher,0.4152251469546793,79.0909090909091,555.7584873260633,-189.6654165573663,-18.18329179801258
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,purist,0.39212884230823436,15.090909090909092,-369.83043445288877,-250.42000932112322,346.8409288884161
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,realist,0.39896098090937393,26.363636363636363,413.46373001766074,93.87135468409214,173.2421780938272
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,rebel,0.3770976124177741,3.090909090909091,-327.8422074088149,493.5437972790361,446.0288400975153
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,recruiter,0.41714686313934757,84.9090909090909,609.0156351310259,-75.53515146935956,-44.73691626500401
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,refugee,0.41197138731122,62.36363636363637,-223.06320984526445,166.78732875006844,-322.67930976376925
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,reporter,0.41133296639667966,58.72727272727273,439.4943035062309,-44.073528498108985,42.55423747553437
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,researcher,0.4130247046264176,66.0,638.1096491421577,-296.25899989977495,39.90316142179163
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,retiree,0.41035576956875186,54.72727272727273,62.22508071710129,575.8503682113045,-195.84066482232438
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,revenant,0.3865085656904012,9.636363636363637,-931.8321056477713,-264.0826759930417,156.1659325383064
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,reviewer,0.41360737242672974,70.72727272727273,661.5001543985337,-332.7845710682477,-3.718413296811455
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,revolutionary,0.39177550156074287,14.363636363636363,-185.19445644366326,-19.1195298685082,282.0828274019551
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,robot,0.3993721309892293,28.545454545454547,415.51808499830423,-351.1396198395432,375.88947180900396
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,rogue,0.3816677205336526,5.2727272727272725,-414.55106344760594,473.5234796543063,270.2506647603082
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,romantic,0.41159430036287803,60.18181818181818,-655.5004287423367,-191.63934021332426,-206.30524257517766
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,saboteur,0.3878282219969345,11.090909090909092,34.02274812561234,115.23010844502664,563.1221691275244
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,sage,0.40814559896497116,46.72727272727273,-620.870727991721,-481.41194940239865,-192.45994359604674
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,scheduler,0.41577845141082637,81.27272727272727,624.8137867322174,-88.0571382368634,64.82404924117581
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,scholar,0.4107645649592332,56.18181818181818,385.009400341519,-387.4702411788764,138.8523894313353
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,scientist,0.41314506854319993,67.81818181818181,617.2423426033243,-277.697116598758,113.61123477314892
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,scout,0.4037973699386852,36.54545454545455,159.3960088680368,-53.79673223602705,12.76113683927549
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,screener,0.41640241136487566,82.36363636363636,735.6310698646176,-138.68381905115584,82.74701440276661
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,secretary,0.41737010492567145,85.63636363636364,624.6844160453364,-85.84718520151338,28.879969262196123
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,shaman,0.40943126288175224,51.81818181818182,-865.9265222288806,-485.08065847470107,-546.066070689993
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,shapeshifter,0.4042325478366855,37.63636363636363,-404.9927681929335,-156.0316461549659,-2.2043834176234163
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,simulacrum,0.3965261052121641,23.09090909090909,-322.82152253047946,-203.39775852298504,440.2013412170185
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,skeptic,0.40254376867588887,34.0,513.1581817626493,-52.03167807712888,261.8485765772371
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,smuggler,0.3800443894643446,4.545454545454546,-267.53185430877545,925.1171260917027,173.15195762113117
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,sociologist,0.41467957212655443,75.0909090909091,532.1044080779525,-230.97069157584698,23.6967380311184
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,soldier,0.392378614991461,16.181818181818183,-16.128420980678236,354.0229612438538,165.13105246858538
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,sommelier,0.41112903865719114,57.63636363636363,73.1778369587185,-96.76404963637381,54.77984585189667
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,specialist,0.4087666614220298,49.27272727272727,483.5801886439912,-226.4868551016368,67.8690514161365
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,spirit,0.4048513886702886,39.09090909090909,-843.3319647446374,-564.0384115732425,-195.05183424967612
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,spy,0.38959822340567835,13.272727272727273,48.72151962120599,161.7406525802408,448.7077446210185
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,statistician,0.4134151279039668,69.63636363636364,610.2385211303748,-139.49508797578946,148.52248645726004
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,stoic,0.39671133088193605,23.454545454545453,-384.6767935965296,-351.9355353380228,232.84548471250073
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,strategist,0.4116150680277303,60.54545454545455,596.1832007674545,-319.3188144356767,16.905894058564325
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,student,0.42398553884575985,96.54545454545455,527.6925017061927,404.49363387563994,-184.846466398062
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,summarizer,0.41454012714769184,74.0,571.4060148766797,-278.5928685535193,-111.28089866257285
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,supervisor,0.4170085675125267,84.18181818181819,669.190257596915,-147.70814788029074,-47.5734157165852
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,surfer,0.4040299984385167,37.27272727272727,-322.62888680942336,503.4213498654937,-427.46792174393596
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,survivor,0.4045056407076873,38.36363636363637,-287.17769649287584,254.62018676514396,-205.0515213817077
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,swarm,0.4036817256422083,35.81818181818182,-277.1426823711169,-465.11672036606336,124.41528059448494
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,symbiont,0.4146850345046816,75.45454545454545,103.73818010404847,-283.6304668311367,-40.72804639311377
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,synthesizer,0.413254230559982,68.9090909090909,320.8154082429299,-301.23375427235055,-58.382185371490756
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,teacher,0.4221286204633419,93.63636363636364,534.8551246909598,50.18447472132836,-234.29978053807747
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,technologist,0.4110593893309292,57.27272727272727,437.38961357340145,-132.6562169664031,100.83630090546953
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,teenager,0.4017041349958047,32.18181818181818,233.79855079842574,1232.4977871327733,-104.08284958500924
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,theorist,0.40860235614869367,48.18181818181818,335.04104903672294,-365.53147657553086,116.5099752570032
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,therapist,0.4305634979971083,98.72727272727273,573.186957729305,-130.94942912443048,-335.01740067617123
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,toddler,0.40981647605937865,53.27272727272727,-371.3210712719529,1224.2848909830223,-1048.6899013486482
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,traditionalist,0.4047206856530481,38.72727272727273,-320.1375809319395,-201.74429702310533,12.375812415985854
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,trainer,0.4152287305364488,79.45454545454545,594.2279061922839,-119.38778550717618,-131.40738634008753
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,translator,0.4197886258125575,89.63636363636364,604.1462642725072,-220.13608729025427,-27.01241367660853
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,tree,0.3992516109288732,27.09090909090909,-1082.5249937756976,-443.3896669453567,-347.9385332652396
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,trickster,0.3896642631283693,13.636363636363637,-541.774999939589,409.96393162241316,205.69843193419126
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,tulpa,0.4140673188090377,72.18181818181819,36.85690957411876,-52.05643300656372,-58.27036634488288
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,tutor,0.422035358085209,92.9090909090909,573.8125184208329,49.9438285156022,-221.27141764607055
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,validator,0.41351131874926966,70.0,668.9640373394903,-236.55640050627792,105.29069894666709
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,vampire,0.37991579293671895,4.181818181818182,-871.4207361817147,-182.89134479594253,366.040794006954
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,vegan,0.4225187230126584,94.36363636363636,446.5192216728275,-76.94043481261367,-232.59069794834838
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,veteran,0.3997836485251949,28.90909090909091,153.71889188350582,499.29277612266395,9.292427204696935
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,veterinarian,0.4205195777766368,90.36363636363636,497.1531392494916,7.0183852325422595,-132.22029261898203
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,vigilante,0.3886674989113858,11.818181818181818,-165.08337072709577,412.5112193741954,283.044369705487
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,virtuoso,0.400230679376201,30.0,-439.7058517850793,-276.6015699036767,107.11273084471061
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,virus,0.3937731516736074,18.363636363636363,-99.6121686368178,-46.04579660502867,486.80602384738376
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,visionary,0.40493874556367904,39.81818181818182,-72.83478607207067,-235.25282111467214,79.4006334557289
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,void,0.385439096030342,8.545454545454545,-1081.0408599236846,-356.9982036959653,300.43418857547965
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,wanderer,0.4027871958165872,35.45454545454545,-707.0025766129683,-146.1500984299938,-230.2586709593098
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,warrior,0.39225194526321594,15.818181818181818,-576.229267328504,-123.3947652060093,8.92244987125659
gemma,Gemma-2-27B,human_anchored_extended,Human-anchored extended,agreeableness,whale,0.400139718450638,29.636363636363637,-948.6808195833048,-363.20560987107416,-265.8957895581019
