role,neighbor_rank,neighbor_role,standardized_native_pc_distance,model,model_label,k
moderator,2,nutritionist,0.218498123684,qwen,Qwen 3 32B,10
moderator,3,mediator,0.2458428242,qwen,Qwen 3 32B,10
moderator,4,veterinarian,0.275643330279,qwen,Qwen 3 32B,10
moderator,5,doctor,0.293211690203,qwen,Qwen 3 32B,10
moderator,6,teacher,0.313613839522,qwen,Qwen 3 32B,10
moderator,7,collaborator,0.379234768952,qwen,Qwen 3 32B,10
moderator,8,mentor,0.408366628828,qwen,Qwen 3 32B,10
moderator,9,coach,0.413201965609,qwen,Qwen 3 32B,10
moderator,10,interviewer,0.442889302522,qwen,Qwen 3 32B,10
musician,1,photographer,0.307404865406,qwen,Qwen 3 32B,10
musician,2,tulpa,0.474913883768,qwen,Qwen 3 32B,10
musician,3,nomad,0.513067338375,qwen,Qwen 3 32B,10
musician,4,minimalist,0.59136932897,qwen,Qwen 3 32B,10
musician,5,artisan,0.703359604327,qwen,Qwen 3 32B,10
musician,6,idealist,0.723733534215,qwen,Qwen 3 32B,10
musician,7,guardian,0.805980314254,qwen,Qwen 3 32B,10
musician,8,elder,0.869745391295,qwen,Qwen 3 32B,10
musician,9,writer,0.873570634836,qwen,Qwen 3 32B,10
musician,10,chef,0.876426297944,qwen,Qwen 3 32B,10
mycorrhizal,1,martyr,0.229171360162,qwen,Qwen 3 32B,10
mycorrhizal,2,coral_reef,0.327440400152,qwen,Qwen 3 32B,10
mycorrhizal,3,whale,0.340091559248,qwen,Qwen 3 32B,10
mycorrhizal,4,dreamer,0.513132328991,qwen,Qwen 3 32B,10
mycorrhizal,5,avatar,0.515498568101,qwen,Qwen 3 32B,10
mycorrhizal,6,guru,0.541122405566,qwen,Qwen 3 32B,10
mycorrhizal,7,sage,0.556593805592,qwen,Qwen 3 32B,10
mycorrhizal,8,familiar,0.587227947549,qwen,Qwen 3 32B,10
mycorrhizal,9,hermit,0.609940978389,qwen,Qwen 3 32B,10
mycorrhizal,10,stoic,0.650362829195,qwen,Qwen 3 32B,10
mystic,1,spirit,0.175879155569,qwen,Qwen 3 32B,10
mystic,2,avatar,0.404138904128,qwen,Qwen 3 32B,10
mystic,3,sage,0.477073564993,qwen,Qwen 3 32B,10
mystic,4,tree,0.50008808951,qwen,Qwen 3 32B,10
mystic,5,guru,0.583283354219,qwen,Qwen 3 32B,10
mystic,6,shaman,0.588839269716,qwen,Qwen 3 32B,10
mystic,7,pilgrim,0.676202711446,qwen,Qwen 3 32B,10
mystic,8,whale,0.785540004913,qwen,Qwen 3 32B,10
mystic,9,hermit,0.787789607266,qwen,Qwen 3 32B,10
mystic,10,angel,0.813997126704,qwen,Qwen 3 32B,10
narcissist,1,smuggler,0.208474295808,qwen,Qwen 3 32B,10
narcissist,2,daredevil,0.499258572179,qwen,Qwen 3 32B,10
narcissist,3,rebel,0.528158906928,qwen,Qwen 3 32B,10
narcissist,4,criminal,0.540720782309,qwen,Qwen 3 32B,10
narcissist,5,vigilante,0.610061939987,qwen,Qwen 3 32B,10
narcissist,6,competitor,0.625419894495,qwen,Qwen 3 32B,10
narcissist,7,rogue,0.733911146321,qwen,Qwen 3 32B,10
narcissist,8,cynic,0.735785062292,qwen,Qwen 3 32B,10
narcissist,9,maverick,0.776658116472,qwen,Qwen 3 32B,10
narcissist,10,provocateur,0.802664770234,qwen,Qwen 3 32B,10
narrator,1,shapeshifter,0.250551067151,qwen,Qwen 3 32B,10
narrator,2,prey,0.535139668549,qwen,Qwen 3 32B,10
narrator,3,wanderer,0.572732534575,qwen,Qwen 3 32B,10
narrator,4,exile,0.575729204387,qwen,Qwen 3 32B,10
narrator,5,bohemian,0.637674141743,qwen,Qwen 3 32B,10
narrator,6,novelist,0.695362471864,qwen,Qwen 3 32B,10
narrator,7,flaneur,0.754856706502,qwen,Qwen 3 32B,10
narrator,8,warrior,0.765054350613,qwen,Qwen 3 32B,10
narrator,9,coral_reef,0.766092365246,qwen,Qwen 3 32B,10
narrator,10,evangelist,0.808695546489,qwen,Qwen 3 32B,10
naturalist,1,symbiont,0.207262992666,qwen,Qwen 3 32B,10
naturalist,2,ecosystem,0.377428017355,qwen,Qwen 3 32B,10
naturalist,3,composer,0.391785269074,qwen,Qwen 3 32B,10
naturalist,4,guardian,0.473865421941,qwen,Qwen 3 32B,10
naturalist,5,hybrid,0.480956192982,qwen,Qwen 3 32B,10
naturalist,6,emissary,0.507019335738,qwen,Qwen 3 32B,10
naturalist,7,conservator,0.547056776827,qwen,Qwen 3 32B,10
naturalist,8,witness,0.585006646551,qwen,Qwen 3 32B,10
naturalist,9,traditionalist,0.589072431498,qwen,Qwen 3 32B,10
naturalist,10,curator,0.59899572555,qwen,Qwen 3 32B,10
navigator,1,builder,0.119724671941,qwen,Qwen 3 32B,10
navigator,2,witness,0.240397499621,qwen,Qwen 3 32B,10
navigator,3,curator,0.372101136912,qwen,Qwen 3 32B,10
navigator,4,cosmopolitan,0.38425864671,qwen,Qwen 3 32B,10
navigator,5,writer,0.404567661708,qwen,Qwen 3 32B,10
navigator,6,interpreter,0.414485512487,qwen,Qwen 3 32B,10
navigator,7,designer,0.447940017109,qwen,Qwen 3 32B,10
navigator,8,activist,0.469711795676,qwen,Qwen 3 32B,10
navigator,9,guide,0.47099870821,qwen,Qwen 3 32B,10
navigator,10,synthesizer,0.497916141153,qwen,Qwen 3 32B,10
negotiator,1,editor,0.123311146622,qwen,Qwen 3 32B,10
negotiator,2,summarizer,0.159027129712,qwen,Qwen 3 32B,10
negotiator,3,designer,0.165231129532,qwen,Qwen 3 32B,10
negotiator,4,interpreter,0.228042821473,qwen,Qwen 3 32B,10
negotiator,5,assistant,0.242522955104,qwen,Qwen 3 32B,10
negotiator,6,instructor,0.260405571116,qwen,Qwen 3 32B,10
negotiator,7,psychologist,0.269898126802,qwen,Qwen 3 32B,10
negotiator,8,pharmacist,0.283465267911,qwen,Qwen 3 32B,10
negotiator,9,coordinator,0.315789679178,qwen,Qwen 3 32B,10
negotiator,10,ambassador,0.389984194162,qwen,Qwen 3 32B,10
networker,1,coach,0.0965007850698,qwen,Qwen 3 32B,10
networker,2,collaborator,0.229576701315,qwen,Qwen 3 32B,10
networker,3,teacher,0.321371957457,qwen,Qwen 3 32B,10
networker,4,presenter,0.354053203266,qwen,Qwen 3 32B,10
networker,5,expatriate,0.38870930851,qwen,Qwen 3 32B,10
networker,6,mentor,0.415854483149,qwen,Qwen 3 32B,10
networker,7,moderator,0.470971277374,qwen,Qwen 3 32B,10
networker,8,facilitator,0.471082392202,qwen,Qwen 3 32B,10
networker,9,interviewer,0.48040889245,qwen,Qwen 3 32B,10
networker,10,vegan,0.524215798265,qwen,Qwen 3 32B,10
newlywed,1,divorcee,0.342970562988,qwen,Qwen 3 32B,10
newlywed,2,patient,0.381145106669,qwen,Qwen 3 32B,10
newlywed,3,amateur,0.41290110006,qwen,Qwen 3 32B,10
newlywed,4,parent,0.499188224551,qwen,Qwen 3 32B,10
newlywed,5,optimist,0.658430591294,qwen,Qwen 3 32B,10
newlywed,6,retiree,0.884120642544,qwen,Qwen 3 32B,10
newlywed,7,grandparent,0.895135666601,qwen,Qwen 3 32B,10
newlywed,8,orphan,0.972254770008,qwen,Qwen 3 32B,10
newlywed,9,refugee,0.983660098085,qwen,Qwen 3 32B,10
newlywed,10,addict,1.03359619562,qwen,Qwen 3 32B,10
nomad,1,photographer,0.339732834557,qwen,Qwen 3 32B,10
nomad,2,evangelist,0.501502651704,qwen,Qwen 3 32B,10
nomad,3,tulpa,0.512129813634,qwen,Qwen 3 32B,10
nomad,4,musician,0.513067338375,qwen,Qwen 3 32B,10
nomad,5,loner,0.574827596393,qwen,Qwen 3 32B,10
nomad,6,chameleon,0.631591137469,qwen,Qwen 3 32B,10
nomad,7,chef,0.678840479397,qwen,Qwen 3 32B,10
nomad,8,podcaster,0.776025079449,qwen,Qwen 3 32B,10
nomad,9,blogger,0.803943574321,qwen,Qwen 3 32B,10
nomad,10,survivor,0.809640928933,qwen,Qwen 3 32B,10
novelist,1,zeitgeist,0.226272013459,qwen,Qwen 3 32B,10
novelist,2,virtuoso,0.373436020038,qwen,Qwen 3 32B,10
novelist,3,merchant,0.448211137976,qwen,Qwen 3 32B,10
novelist,4,shapeshifter,0.543815732756,qwen,Qwen 3 32B,10
novelist,5,visionary,0.557820783308,qwen,Qwen 3 32B,10
novelist,6,flaneur,0.588164218095,qwen,Qwen 3 32B,10
novelist,7,playwright,0.623871362329,qwen,Qwen 3 32B,10
novelist,8,narrator,0.695362471864,qwen,Qwen 3 32B,10
novelist,9,sommelier,0.726122154985,qwen,Qwen 3 32B,10
novelist,10,evangelist,0.726497143685,qwen,Qwen 3 32B,10
nutritionist,1,doctor,0.103972624237,qwen,Qwen 3 32B,10
nutritionist,2,moderator,0.218498123684,qwen,Qwen 3 32B,10
nutritionist,3,veterinarian,0.280794432371,qwen,Qwen 3 32B,10
nutritionist,4,facilitator,0.302838433496,qwen,Qwen 3 32B,10
nutritionist,5,mediator,0.366419275374,qwen,Qwen 3 32B,10
nutritionist,6,summarizer,0.368933027608,qwen,Qwen 3 32B,10
nutritionist,7,teacher,0.406697839813,qwen,Qwen 3 32B,10
nutritionist,8,assistant,0.443651973693,qwen,Qwen 3 32B,10
nutritionist,9,mentor,0.445330667069,qwen,Qwen 3 32B,10
nutritionist,10,interviewer,0.450294218251,qwen,Qwen 3 32B,10
observer,1,sociologist,0.187203211167,qwen,Qwen 3 32B,10
observer,2,librarian,0.239798728341,qwen,Qwen 3 32B,10
observer,3,judge,0.244208812485,qwen,Qwen 3 32B,10
observer,4,biologist,0.248419434167,qwen,Qwen 3 32B,10
observer,5,geographer,0.286484463599,qwen,Qwen 3 32B,10
observer,6,generalist,0.288513583099,qwen,Qwen 3 32B,10
observer,7,architect,0.30237492573,qwen,Qwen 3 32B,10
observer,8,publisher,0.342727669487,qwen,Qwen 3 32B,10
observer,9,reviewer,0.355931595392,qwen,Qwen 3 32B,10
observer,10,synthesizer,0.361969606372,qwen,Qwen 3 32B,10
optimist,1,parent,0.407512987965,qwen,Qwen 3 32B,10
optimist,2,patient,0.409563915415,qwen,Qwen 3 32B,10
optimist,3,immigrant,0.451360805849,qwen,Qwen 3 32B,10
optimist,4,refugee,0.558738114576,qwen,Qwen 3 32B,10
optimist,5,divorcee,0.605879107551,qwen,Qwen 3 32B,10
optimist,6,counselor,0.636690144319,qwen,Qwen 3 32B,10
optimist,7,newlywed,0.658430591294,qwen,Qwen 3 32B,10
optimist,8,therapist,0.659090516655,qwen,Qwen 3 32B,10
optimist,9,caregiver,0.845067408545,qwen,Qwen 3 32B,10
optimist,10,minimalist,0.852345175567,qwen,Qwen 3 32B,10
oracle,1,witch,0.163448792496,qwen,Qwen 3 32B,10
oracle,2,echo,0.23073776857,qwen,Qwen 3 32B,10
oracle,3,golem,0.273189519077,qwen,Qwen 3 32B,10
oracle,4,familiar,0.337526097645,qwen,Qwen 3 32B,10
oracle,5,ascetic,0.346045639682,qwen,Qwen 3 32B,10
oracle,6,prophet,0.402191403517,qwen,Qwen 3 32B,10
oracle,7,ancient,0.458829107131,qwen,Qwen 3 32B,10
oracle,8,bard,0.558262215248,qwen,Qwen 3 32B,10
oracle,9,dreamer,0.632211518749,qwen,Qwen 3 32B,10
oracle,10,ghost,0.700850374877,qwen,Qwen 3 32B,10
organizer,1,secretary,0.144853468038,qwen,Qwen 3 32B,10
organizer,2,publisher,0.193845853977,qwen,Qwen 3 32B,10
organizer,3,coordinator,0.21910889793,qwen,Qwen 3 32B,10
organizer,4,scheduler,0.229312116939,qwen,Qwen 3 32B,10
organizer,5,supervisor,0.231861226128,qwen,Qwen 3 32B,10
organizer,6,proofreader,0.236656781685,qwen,Qwen 3 32B,10
organizer,7,consultant,0.242964200748,qwen,Qwen 3 32B,10
organizer,8,pharmacist,0.269512541607,qwen,Qwen 3 32B,10
organizer,9,grader,0.280261363417,qwen,Qwen 3 32B,10
organizer,10,planner,0.286430979637,qwen,Qwen 3 32B,10
orphan,1,addict,0.218734027076,qwen,Qwen 3 32B,10
orphan,2,provincial,0.599964914911,qwen,Qwen 3 32B,10
orphan,3,survivor,0.744525745909,qwen,Qwen 3 32B,10
orphan,4,divorcee,0.749096458431,qwen,Qwen 3 32B,10
orphan,5,infant,0.751106982105,qwen,Qwen 3 32B,10
orphan,6,grandparent,0.763041660001,qwen,Qwen 3 32B,10
orphan,7,celebrity,0.772998163826,qwen,Qwen 3 32B,10
orphan,8,retiree,0.800869937018,qwen,Qwen 3 32B,10
orphan,9,amateur,0.865775026337,qwen,Qwen 3 32B,10
orphan,10,surfer,0.961765965244,qwen,Qwen 3 32B,10
pacifist,1,altruist,0.461724226515,qwen,Qwen 3 32B,10
pacifist,2,healer,0.606496922626,qwen,Qwen 3 32B,10
pacifist,3,ecosystem,0.845232613598,qwen,Qwen 3 32B,10
pacifist,4,peacekeeper,0.851513760515,qwen,Qwen 3 32B,10
pacifist,5,idealist,0.95135568972,qwen,Qwen 3 32B,10
pacifist,6,guardian,1.04190629835,qwen,Qwen 3 32B,10
pacifist,7,vegan,1.05858332892,qwen,Qwen 3 32B,10
pacifist,8,mediator,1.09691782713,qwen,Qwen 3 32B,10
pacifist,9,hybrid,1.1324621535,qwen,Qwen 3 32B,10
pacifist,10,emissary,1.1450787268,qwen,Qwen 3 32B,10
paramedic,1,interviewer,0.167778804868,qwen,Qwen 3 32B,10
paramedic,2,tutor,0.19327195964,qwen,Qwen 3 32B,10
paramedic,3,mentor,0.231543667402,qwen,Qwen 3 32B,10
paramedic,4,recruiter,0.24921573926,qwen,Qwen 3 32B,10
paramedic,5,assistant,0.306060680608,qwen,Qwen 3 32B,10
paramedic,6,instructor,0.342750790951,qwen,Qwen 3 32B,10
paramedic,7,interpreter,0.349906858712,qwen,Qwen 3 32B,10
paramedic,8,trainer,0.36784392645,qwen,Qwen 3 32B,10
paramedic,9,teacher,0.39083767062,qwen,Qwen 3 32B,10
paramedic,10,negotiator,0.42718912915,qwen,Qwen 3 32B,10
parasite,1,virus,0.306866607242,qwen,Qwen 3 32B,10
parasite,2,simulacrum,0.488882318916,qwen,Qwen 3 32B,10
parasite,3,revolutionary,0.519246278073,qwen,Qwen 3 32B,10
parasite,4,predator,0.531602373663,qwen,Qwen 3 32B,10
parasite,5,zealot,0.615251301672,qwen,Qwen 3 32B,10
parasite,6,destroyer,0.685501282227,qwen,Qwen 3 32B,10
parasite,7,alien,0.812850881895,qwen,Qwen 3 32B,10
parasite,8,genie,0.944181569159,qwen,Qwen 3 32B,10
parasite,9,flaneur,0.965108519327,qwen,Qwen 3 32B,10
parasite,10,homunculus,1.01554935475,qwen,Qwen 3 32B,10
parent,1,patient,0.239212324705,qwen,Qwen 3 32B,10
parent,2,optimist,0.407512987965,qwen,Qwen 3 32B,10
parent,3,newlywed,0.499188224551,qwen,Qwen 3 32B,10
parent,4,divorcee,0.514489779025,qwen,Qwen 3 32B,10
parent,5,amateur,0.646411901281,qwen,Qwen 3 32B,10
parent,6,retiree,0.78209530224,qwen,Qwen 3 32B,10
parent,7,immigrant,0.789688814972,qwen,Qwen 3 32B,10
parent,8,therapist,0.863121303196,qwen,Qwen 3 32B,10
parent,9,counselor,0.87557865092,qwen,Qwen 3 32B,10
parent,10,student,0.880301762794,qwen,Qwen 3 32B,10
patient,1,parent,0.239212324705,qwen,Qwen 3 32B,10
patient,2,divorcee,0.281779428729,qwen,Qwen 3 32B,10
patient,3,newlywed,0.381145106669,qwen,Qwen 3 32B,10
patient,4,optimist,0.409563915415,qwen,Qwen 3 32B,10
patient,5,amateur,0.538655865606,qwen,Qwen 3 32B,10
patient,6,retiree,0.628798966045,qwen,Qwen 3 32B,10
patient,7,immigrant,0.739511066714,qwen,Qwen 3 32B,10
patient,8,refugee,0.763063326916,qwen,Qwen 3 32B,10
patient,9,graduate,0.902256447442,qwen,Qwen 3 32B,10
patient,10,blogger,0.9074448555,qwen,Qwen 3 32B,10
peacekeeper,1,mediator,0.247364385054,qwen,Qwen 3 32B,10
peacekeeper,2,facilitator,0.482461331558,qwen,Qwen 3 32B,10
peacekeeper,3,moderator,0.487918784272,qwen,Qwen 3 32B,10
peacekeeper,4,veterinarian,0.488979571247,qwen,Qwen 3 32B,10
peacekeeper,5,altruist,0.570861205588,qwen,Qwen 3 32B,10
peacekeeper,6,collaborator,0.579464008273,qwen,Qwen 3 32B,10
peacekeeper,7,doctor,0.598547923502,qwen,Qwen 3 32B,10
peacekeeper,8,nutritionist,0.605278081563,qwen,Qwen 3 32B,10
peacekeeper,9,vegan,0.635831513204,qwen,Qwen 3 32B,10
peacekeeper,10,advocate,0.647767343445,qwen,Qwen 3 32B,10
perfectionist,1,cyborg,0.15772025489,qwen,Qwen 3 32B,10
perfectionist,2,detective,0.357159645679,qwen,Qwen 3 32B,10
perfectionist,3,chemist,0.387476977701,qwen,Qwen 3 32B,10
perfectionist,4,futurist,0.428514072818,qwen,Qwen 3 32B,10
perfectionist,5,critic,0.438159641495,qwen,Qwen 3 32B,10
perfectionist,6,physicist,0.461517786925,qwen,Qwen 3 32B,10
perfectionist,7,polymath,0.471622405729,qwen,Qwen 3 32B,10
perfectionist,8,scout,0.491842370008,qwen,Qwen 3 32B,10
perfectionist,9,mathematician,0.52167513129,qwen,Qwen 3 32B,10
perfectionist,10,anarchist,0.525590694692,qwen,Qwen 3 32B,10
pharmacist,1,coordinator,0.115861941876,qwen,Qwen 3 32B,10
pharmacist,2,psychologist,0.139247883924,qwen,Qwen 3 32B,10
pharmacist,3,editor,0.167802744574,qwen,Qwen 3 32B,10
pharmacist,4,secretary,0.201506043231,qwen,Qwen 3 32B,10
pharmacist,5,summarizer,0.247977029075,qwen,Qwen 3 32B,10
pharmacist,6,organizer,0.269512541607,qwen,Qwen 3 32B,10
pharmacist,7,negotiator,0.283465267911,qwen,Qwen 3 32B,10
pharmacist,8,supervisor,0.310989300342,qwen,Qwen 3 32B,10
pharmacist,9,publisher,0.333170356037,qwen,Qwen 3 32B,10
pharmacist,10,architect,0.348465385222,qwen,Qwen 3 32B,10
philosopher,1,hive,0.134292602883,qwen,Qwen 3 32B,10
philosopher,2,swarm,0.354311669925,qwen,Qwen 3 32B,10
philosopher,3,purist,0.412757526548,qwen,Qwen 3 32B,10
philosopher,4,archaeologist,0.647561702176,qwen,Qwen 3 32B,10
philosopher,5,traditionalist,0.707602988743,qwen,Qwen 3 32B,10
philosopher,6,composer,0.845427332563,qwen,Qwen 3 32B,10
philosopher,7,crystalline,0.851212233353,qwen,Qwen 3 32B,10
philosopher,8,stoic,0.853302101762,qwen,Qwen 3 32B,10
philosopher,9,collector,0.881378421482,qwen,Qwen 3 32B,10
philosopher,10,virtuoso,0.9038201877,qwen,Qwen 3 32B,10
photographer,1,musician,0.307404865406,qwen,Qwen 3 32B,10
photographer,2,tulpa,0.311188270366,qwen,Qwen 3 32B,10
photographer,3,nomad,0.339732834557,qwen,Qwen 3 32B,10
photographer,4,chef,0.605999832141,qwen,Qwen 3 32B,10
photographer,5,writer,0.644041196165,qwen,Qwen 3 32B,10
photographer,6,cosmopolitan,0.684015940808,qwen,Qwen 3 32B,10
photographer,7,minimalist,0.687482400756,qwen,Qwen 3 32B,10
photographer,8,evangelist,0.712269311286,qwen,Qwen 3 32B,10
photographer,9,sommelier,0.712776960325,qwen,Qwen 3 32B,10
photographer,10,chameleon,0.71628749519,qwen,Qwen 3 32B,10
physicist,1,historian,0.158515512188,qwen,Qwen 3 32B,10
physicist,2,linguist,0.300596973309,qwen,Qwen 3 32B,10
physicist,3,polymath,0.311760859295,qwen,Qwen 3 32B,10
physicist,4,mathematician,0.326347443656,qwen,Qwen 3 32B,10
physicist,5,critic,0.339100818317,qwen,Qwen 3 32B,10
physicist,6,chemist,0.342041232854,qwen,Qwen 3 32B,10
physicist,7,futurist,0.343582946504,qwen,Qwen 3 32B,10
physicist,8,scholar,0.352784390507,qwen,Qwen 3 32B,10
physicist,9,theorist,0.383579575835,qwen,Qwen 3 32B,10
physicist,10,perfectionist,0.461517786925,qwen,Qwen 3 32B,10
pilgrim,1,angel,0.165735886506,qwen,Qwen 3 32B,10
pilgrim,2,shaman,0.17662750081,qwen,Qwen 3 32B,10
pilgrim,3,mystic,0.676202711446,qwen,Qwen 3 32B,10
pilgrim,4,spirit,0.683345385382,qwen,Qwen 3 32B,10
pilgrim,5,guru,0.704595007433,qwen,Qwen 3 32B,10
pilgrim,6,sage,0.732395339037,qwen,Qwen 3 32B,10
pilgrim,7,tree,0.888104851174,qwen,Qwen 3 32B,10
pilgrim,8,avatar,1.00808882458,qwen,Qwen 3 32B,10
pilgrim,9,wind,1.05440581758,qwen,Qwen 3 32B,10
pilgrim,10,hermit,1.09560162975,qwen,Qwen 3 32B,10
pilot,1,reporter,0.203660753855,qwen,Qwen 3 32B,10
pilot,2,journalist,0.264033971988,qwen,Qwen 3 32B,10
pilot,3,producer,0.28043976517,qwen,Qwen 3 32B,10
pilot,4,translator,0.286767284784,qwen,Qwen 3 32B,10
pilot,5,proofreader,0.303943950025,qwen,Qwen 3 32B,10
pilot,6,marketer,0.325636633391,qwen,Qwen 3 32B,10
pilot,7,technologist,0.394393995833,qwen,Qwen 3 32B,10
pilot,8,scheduler,0.405895601649,qwen,Qwen 3 32B,10
pilot,9,dispatcher,0.435953684614,qwen,Qwen 3 32B,10
pilot,10,publisher,0.45714623276,qwen,Qwen 3 32B,10
pirate,1,jester,0.55320795397,qwen,Qwen 3 32B,10
pirate,2,trickster,0.633066373048,qwen,Qwen 3 32B,10
pirate,3,absurdist,0.864342430673,qwen,Qwen 3 32B,10
pirate,4,rogue,0.934528374014,qwen,Qwen 3 32B,10
pirate,5,criminal,0.954012289917,qwen,Qwen 3 32B,10
pirate,6,rebel,0.980726585276,qwen,Qwen 3 32B,10
pirate,7,genie,1.01001400359,qwen,Qwen 3 32B,10
pirate,8,smuggler,1.11187721468,qwen,Qwen 3 32B,10
pirate,9,vigilante,1.13250436227,qwen,Qwen 3 32B,10
pirate,10,provocateur,1.14928436725,qwen,Qwen 3 32B,10
planner,1,screener,0.0318158278245,qwen,Qwen 3 32B,10
planner,2,consultant,0.0634943075741,qwen,Qwen 3 32B,10
planner,3,grader,0.184022717816,qwen,Qwen 3 32B,10
planner,4,dispatcher,0.20174402492,qwen,Qwen 3 32B,10
planner,5,accountant,0.241462590693,qwen,Qwen 3 32B,10
planner,6,supervisor,0.267388119529,qwen,Qwen 3 32B,10
planner,7,analyst,0.284094105075,qwen,Qwen 3 32B,10
planner,8,organizer,0.286430979637,qwen,Qwen 3 32B,10
planner,9,secretary,0.306669217904,qwen,Qwen 3 32B,10
planner,10,generalist,0.324032437806,qwen,Qwen 3 32B,10
playwright,1,evangelist,0.518792116685,qwen,Qwen 3 32B,10
playwright,2,zeitgeist,0.572294131248,qwen,Qwen 3 32B,10
playwright,3,hedonist,0.613216261633,qwen,Qwen 3 32B,10
playwright,4,novelist,0.623871362329,qwen,Qwen 3 32B,10
playwright,5,merchant,0.644810885517,qwen,Qwen 3 32B,10
playwright,6,dilettante,0.683007718739,qwen,Qwen 3 32B,10
playwright,7,visionary,0.709447075442,qwen,Qwen 3 32B,10
playwright,8,soldier,0.710409343088,qwen,Qwen 3 32B,10
playwright,9,luddite,0.752707592421,qwen,Qwen 3 32B,10
playwright,10,anarchist,0.768340224121,qwen,Qwen 3 32B,10
podcaster,1,chameleon,0.333544410681,qwen,Qwen 3 32B,10
podcaster,2,blogger,0.336366550093,qwen,Qwen 3 32B,10
podcaster,3,chef,0.430748807,qwen,Qwen 3 32B,10
podcaster,4,expatriate,0.568183050276,qwen,Qwen 3 32B,10
podcaster,5,celebrity,0.627660590029,qwen,Qwen 3 32B,10
podcaster,6,retiree,0.62892182221,qwen,Qwen 3 32B,10
podcaster,7,loner,0.697008297757,qwen,Qwen 3 32B,10
podcaster,8,dilettante,0.703165129419,qwen,Qwen 3 32B,10
podcaster,9,presenter,0.728045655262,qwen,Qwen 3 32B,10
podcaster,10,veteran,0.728541676893,qwen,Qwen 3 32B,10
poet,1,ghost,0.44830177194,qwen,Qwen 3 32B,10
poet,2,bard,0.475138398497,qwen,Qwen 3 32B,10
poet,3,dreamer,0.645871569069,qwen,Qwen 3 32B,10
poet,4,exile,0.672043832764,qwen,Qwen 3 32B,10
poet,5,hermit,0.735409625089,qwen,Qwen 3 32B,10
poet,6,revenant,0.73721487599,qwen,Qwen 3 32B,10
poet,7,wind,0.7598850868,qwen,Qwen 3 32B,10
poet,8,golem,0.774595580912,qwen,Qwen 3 32B,10
poet,9,wanderer,0.841672615224,qwen,Qwen 3 32B,10
poet,10,whale,0.86091298529,qwen,Qwen 3 32B,10
polymath,1,chemist,0.140016196483,qwen,Qwen 3 32B,10
polymath,2,critic,0.148076089145,qwen,Qwen 3 32B,10
polymath,3,linguist,0.180302352073,qwen,Qwen 3 32B,10
polymath,4,futurist,0.231082773914,qwen,Qwen 3 32B,10
polymath,5,biologist,0.234450762604,qwen,Qwen 3 32B,10
polymath,6,judge,0.240279943214,qwen,Qwen 3 32B,10
polymath,7,historian,0.273233843657,qwen,Qwen 3 32B,10
polymath,8,physicist,0.311760859295,qwen,Qwen 3 32B,10
polymath,9,observer,0.387112285703,qwen,Qwen 3 32B,10
polymath,10,geographer,0.389527708951,qwen,Qwen 3 32B,10
pragmatist,1,entrepreneur,0.309690454391,qwen,Qwen 3 32B,10
pragmatist,2,realist,0.383218505705,qwen,Qwen 3 32B,10
pragmatist,3,marketer,0.39603917502,qwen,Qwen 3 32B,10
pragmatist,4,pilot,0.540385770929,qwen,Qwen 3 32B,10
pragmatist,5,producer,0.549100409812,qwen,Qwen 3 32B,10
pragmatist,6,translator,0.550028822379,qwen,Qwen 3 32B,10
pragmatist,7,reporter,0.642431247868,qwen,Qwen 3 32B,10
pragmatist,8,scheduler,0.649944723628,qwen,Qwen 3 32B,10
pragmatist,9,proofreader,0.659729789626,qwen,Qwen 3 32B,10
pragmatist,10,trainer,0.664114793783,qwen,Qwen 3 32B,10
predator,1,flaneur,0.475081223157,qwen,Qwen 3 32B,10
predator,2,simulacrum,0.518457971887,qwen,Qwen 3 32B,10
predator,3,warrior,0.525660605475,qwen,Qwen 3 32B,10
predator,4,parasite,0.531602373663,qwen,Qwen 3 32B,10
predator,5,revolutionary,0.547769036843,qwen,Qwen 3 32B,10
predator,6,chimera,0.666425022642,qwen,Qwen 3 32B,10
predator,7,genie,0.712352293715,qwen,Qwen 3 32B,10
predator,8,alien,0.723223916868,qwen,Qwen 3 32B,10
predator,9,zealot,0.787904164492,qwen,Qwen 3 32B,10
predator,10,virus,0.811041000017,qwen,Qwen 3 32B,10
presenter,1,expatriate,0.183206930134,qwen,Qwen 3 32B,10
presenter,2,mentor,0.315521201548,qwen,Qwen 3 32B,10
presenter,3,interviewer,0.349189004144,qwen,Qwen 3 32B,10
presenter,4,networker,0.354053203266,qwen,Qwen 3 32B,10
presenter,5,teacher,0.362290586107,qwen,Qwen 3 32B,10
presenter,6,coach,0.377262531547,qwen,Qwen 3 32B,10
presenter,7,tutor,0.412661362019,qwen,Qwen 3 32B,10
presenter,8,paramedic,0.429203982431,qwen,Qwen 3 32B,10
presenter,9,activist,0.467145965629,qwen,Qwen 3 32B,10
presenter,10,chef,0.507773248131,qwen,Qwen 3 32B,10
prey,1,bohemian,0.393295060872,qwen,Qwen 3 32B,10
prey,2,narrator,0.535139668549,qwen,Qwen 3 32B,10
prey,3,exile,0.568773592785,qwen,Qwen 3 32B,10
prey,4,shapeshifter,0.675194788698,qwen,Qwen 3 32B,10
prey,5,wanderer,0.690383457344,qwen,Qwen 3 32B,10
prey,6,warrior,0.774020321633,qwen,Qwen 3 32B,10
